	Gene ID	Gene Name	flight1	flight2	flight3	ground1	ground2	ground3
316	AT1G03810	AT1G03810	0.0	0.0	0.0	0.218656	0.0	0.0
317	AT1G03820	AT1G03820	52.030056	67.961777	65.08564	220.78186	158.709686	181.08728
318	AT1G03830	AT1G03830	8.008347	6.58783	4.569788	9.145543	6.230359	7.612801
319	AT1G03840	MGP	7.219131	7.204036	5.947168	12.082811	5.903187	8.748805
320	AT1G03850	GRXS13	140.897034	212.040482	188.629959	62.971142	122.189407	90.012764
321	AT1G03860	PHB2	67.446815	61.82457	59.607841	92.439102	66.488571	69.969383
322	AT1G03870	FLA9	372.13562	334.117767	373.227264	280.671448	232.320389	301.201324
323	AT1G03880	CRB	0.0	0.0	0.0	0.124877	0.0	0.0
324	AT1G03890	CRD	0.0	0.0	0.0	0.0	0.0	0.0
325	AT1G03900	ATNAP4	192.391464	204.201279	183.643494	136.540176	141.719543	146.411194
326	AT1G03905	ABCI19	12.139951	23.875813	14.367449	17.314785	11.88255	13.01903
327	AT1G03910	CTN	42.367619	43.741528	44.263771	45.373058	41.0075	42.860077
328	AT1G03920	AT1G03920	9.323789	4.146688	6.381498	4.358615	8.855378	7.259499
329	AT1G03930	ADK1	12.432855	15.544487	13.056255	15.480214	14.942469	13.42625
330	AT1G03935	AT1G03935	8.396385	8.022539	4.233499	0.943835	3.26452	1.887678
331	AT1G03940	3AT1	3.305426	2.262017	1.317336	7.625512	5.309729	6.543163
332	AT1G03950	VPS2.3	23.117853	22.324268	25.455936	25.152069	26.133669	30.358377
333	AT1G03960	B''EPSILON	5.617404	3.476257	5.373027	8.195863	6.000252	7.203878
334	AT1G03970	GBF4	25.423561	26.69516	19.448116	16.690279	22.188513	21.318594
335	AT1G03980	PCS2	2.282899	4.233022	4.924539	3.329283	1.216446	3.200177
336	AT1G03982	RIC8	0.0	0.0	0.0	0.0	0.0	0.0
337	AT1G03990	FAO1	1.314978	2.194677	3.147714	2.043166	1.883527	1.504738
338	AT1G04000	AT1G04000	9.403189	15.324138	14.690351	15.635418	14.421154	14.561925
339	AT1G04010	PSAT	6.878546	6.218431	7.86183	10.044497	7.579582	8.545855
340	AT1G04020	BARD1	6.98596	3.485226	4.308908	10.303433	7.635685	5.296686
341	AT1G04030	AT1G04030	16.093649	9.982533	13.566676	13.474445	14.682302	11.42856
342	AT1G04040	AT1G04040	354.836517	267.522217	339.284088	306.778809	254.745209	297.324188
343	AT1G04050	SUVR1	3.154259	3.900042	2.227293	4.973695	3.454645	4.170261
344	AT1G04070	TOM9-1	12.005967	14.800519	10.145402	16.650345	14.481614	23.801565
345	AT1G04080	PRP39	48.875019	47.532364	47.123692	49.869946	47.620205	44.920296
346	AT1G04090	AT1G04090	1.730304	0.0	0.52011	1.268634	1.457985	1.02288
347	AT1G04100	IAA10	6.936888	8.376792	4.241093	5.307155	6.548911	6.729116
348	AT1G04110	SBT1.2	0.0	0.0	0.0	0.0	0.0	0.000658
349	AT1G04120	ABCC5	31.074781	33.277882	27.763748	48.274864	36.286198	39.893867
350	AT1G04130	TPR2	10.151018	6.920967	5.16047	13.936834	11.892501	10.72344
351	AT1G04140	AT1G04140	57.458683	59.892067	58.261417	51.795509	51.575893	53.109264
352	AT1G04150	AT1G04150	0.251917	0.130316	0.94793	0.009808	0.14306	0.20558
353	AT1G04160	XI-B	4.068374	3.923955	3.274608	5.825385	4.63649	5.782795
354	AT1G04170	EIF2 GAMMA	79.75103	81.318596	64.000359	108.895264	86.172607	84.222595
355	AT1G04171	AT1G04171	0.0	0.0	0.0	0.042845	0.0	0.0
356	AT1G04180	YUC9	2.693606	3.292388	1.326914	10.367298	7.322417	5.115802
357	AT1G04190	TPR3	41.59861	38.901417	36.14122	60.295944	40.805748	43.03714
358	AT1G04200	AT1G04200	20.539854	19.067778	18.238857	23.320364	22.923521	22.469858
359	AT1G04210	AT1G04210	16.777092	19.356607	16.409462	21.961432	20.09763	20.893713
360	AT1G04220	KCS17	17.325808	34.012505	14.30527	37.68298	32.093647	44.598412
361	AT1G04230	AT1G04230	12.212213	11.66844	16.060942	12.54851	11.496881	14.33238
362	AT1G04240	IAA3	18.869461	19.050085	13.709548	15.669003	14.721585	13.38005
363	AT1G04250	IAA17	109.056892	137.455673	137.43486	186.986572	166.046753	202.834686
364	AT1G04260	PRA1D	16.712694	19.837479	22.295702	19.901068	18.89707	16.776035
365	AT1G04270	RPS15A	778.112122	697.751892	786.005249	1106.65918	744.658264	775.610046
366	AT1G04280	AT1G04280	95.850548	115.199791	105.87912	92.797356	96.252487	103.637283
367	AT1G04290	AT1G04290	27.280109	29.531666	36.474072	37.486294	28.068876	34.391273
368	AT1G04295	AT1G04295	0.0	0.0	2.183162	0.875783	12.925227	9.304119
369	AT1G04300	AT1G04300	42.461353	41.662376	40.455387	28.912853	31.448597	30.570705
370	AT1G04310	ERS2	2.827512	5.175758	3.88099	2.171435	2.596798	2.754942
371	AT1G04320	AT1G04320	0.0	0.0	0.0	0.0	0.0	0.0
372	AT1G04330	AT1G04330	0.990834	4.108139	0.909998	2.157183	2.188686	1.861568
373	AT1G04340	AT1G04340	38.648621	42.785069	48.030437	70.091858	58.30175	57.3391
374	AT1G04350	AT1G04350	3.327845	4.123109	5.986078	5.430773	3.132583	4.912497
375	AT1G04360	ATL1	9.44867	13.69056	8.302038	18.310026	16.892864	21.178904
376	AT1G04370	ERF14	0.0	0.0	0.0	0.636042	0.0	0.166606
377	AT1G04380	AT1G04380	1.109248	0.837269	0.0	0.331639	0.0	1.012092
378	AT1G04390	AT1G04390	5.777838	4.586686	4.876633	4.558447	4.253353	4.072601
379	AT1G04400	CRY2	80.633339	80.46302	94.457596	53.376755	73.826012	60.027653
380	AT1G04410	MDH1	1277.272827	1028.177246	1268.383423	1094.206665	1104.886475	1083.257812
381	AT1G04420	AT1G04420	7.208697	11.555774	5.907534	6.320781	9.305288	7.543231
382	AT1G04425	AT1G04425	34.649605	38.893158	45.736229	68.91291	65.901749	60.792202
383	AT1G04430	AT1G04430	52.647789	53.521576	45.344086	67.007454	51.035526	48.258533
384	AT1G04440	CKL13	100.237938	110.236374	111.440254	57.50029	78.017647	80.272011
385	AT1G04445	AT1G04445	2.943966	8.906358	5.414967	1.52854	1.57307	1.201472
386	AT1G04450	RIC3	0.0	0.0	0.0	0.0	0.0	0.82243
387	AT1G04457	AT1G04457	0.0	0.0	0.0	0.0	0.0	0.431784
388	AT1G04470	AT1G04470	0.0	0.0	0.0	0.0	0.0	0.0
389	AT1G04480	RPL23C	260.061493	280.758789	300.599701	419.573517	288.693817	300.164429
390	AT1G04490	AT1G04490	2.801809	0.937156	2.468115	2.802893	2.501926	3.221869
391	AT1G04500	AT1G04500	0.0	0.0	0.0	0.0	0.0	0.0
392	AT1G04501	AT1G04501	0.0	0.0	0.0	0.0	0.0	0.0
393	AT1G04510	PRP19A	40.007851	36.186012	39.585487	46.100288	34.525867	35.446835
394	AT1G04520	CRRSP3	14.321461	17.475344	16.802742	33.448879	26.10891	27.037214
395	AT1G04530	TPR4	32.110516	39.361786	39.282761	30.332117	28.815943	33.459209
396	AT1G04540	AT1G04540	3.455755	4.634117	2.092699	3.791337	2.923029	3.842837
397	AT1G04550	IAA12	23.962027	32.881413	18.649954	34.125854	27.989416	35.883297
398	AT1G04555	AT1G04555	9.458014	6.096107	11.07191	8.060652	9.148472	6.666874
399	AT1G04560	AT1G04560	0.0	0.169409	0.0	0.0	0.0	0.0
400	AT1G04570	AT1G04570	1.369686	1.826258	0.0	2.444052	2.292841	2.143819
401	AT1G04580	AAO4	0.609121	0.517505	0.794752	1.220012	1.325044	1.155281
402	AT1G04590	AT1G04590	16.361889	12.983722	12.345657	15.959651	18.10601	18.283148
403	AT1G04600	XI-A	0.244844	0.245028	0.474478	0.479093	0.278912	0.242432
404	AT1G04610	YUC3	4.931506	3.928629	7.939323	3.798692	1.99386	3.487885
405	AT1G04620	HCAR	3.056922	2.733308	4.903281	1.483435	4.465475	3.808473
406	AT1G04625	AT1G04625	0.157772	0.235705	0.0	0.083667	0.247267	0.488135
407	AT1G04630	MEE4	49.323898	40.653114	48.498219	55.917198	37.314308	48.863663
408	AT1G04635	EMB1687	10.408237	8.420624	14.730518	23.747097	19.338428	26.796185
409	AT1G04640	LIP2	17.264568	18.318808	21.016533	15.266209	17.171524	11.544057
410	AT1G04645	AT1G04645	0.0	0.0	0.0	0.0	0.0	0.0
411	AT1G04650	AT1G04650	2.876453	1.636411	0.868252	1.759333	2.087295	1.258091
412	AT1G04660	AT1G04660	0.0	0.0	0.0	0.186953	0.100002	0.0
413	AT1G04670	AT1G04670	0.0	0.0	0.0	0.0	0.0	0.0
414	AT1G04680	AT1G04680	40.763004	58.274441	43.193707	118.242157	79.121262	75.170731
415	AT1G04684	AT1G04684	0.0	0.0	0.0	0.0	0.0	0.0
416	AT1G04690	KAB1	61.262951	53.228027	59.105366	82.148842	60.999607	56.272079
417	AT1G04700	AT1G04700	4.354758	2.237826	2.528931	2.427636	2.830529	2.101389
418	AT1G04710	KAT1	8.513098	9.667781	8.280831	11.394222	7.422489	10.238394
419	AT1G04720	AT1G04720	0.0	0.0	0.0	0.0	0.0	0.0
420	AT1G04730	CTF18	5.965472	4.098928	3.893956	7.104904	4.268225	5.48877
421	AT1G04750	VAMP721	140.406113	139.67662	164.941345	157.162018	152.979568	168.850677
422	AT1G04760	VAMP726	1.64832	1.968886	2.721513	9.219995	5.872638	7.335464
423	AT1G04770	AT1G04770	29.382467	38.783802	24.510252	36.430283	39.702393	41.422249
424	AT1G04778	AT1G04778	7.1104	5.650373	10.271517	12.320189	6.834193	6.392389
425	AT1G04780	AT1G04780	35.664139	35.154819	34.044716	29.77174	32.139469	30.176388
426	AT1G04790	AT1G04790	14.939219	12.686989	14.256158	10.74967	11.086741	13.654154
427	AT1G04800	AT1G04800	1.079409	1.046802	0.185189	0.322046	0.0	0.337905
428	AT1G04810	RPN2B	44.805016	41.836414	43.791748	31.568201	33.048061	32.598839
429	AT1G04820	TUBA4	258.973206	240.243439	246.449432	395.775543	300.289612	326.087341
430	AT1G04830	AT1G04830	17.861225	17.962574	22.9981	17.46064	17.025507	15.347779
431	AT1G04840	PCMP-H64	0.832535	0.617691	0.59278	0.995844	0.93271	0.81358
432	AT1G04850	AT1G04850	169.485733	158.926178	175.251434	159.931747	151.398605	155.979263
433	AT1G04860	UBP2	15.522675	18.9608	15.406434	15.371376	15.293556	13.478414
434	AT1G04870	PRMT10	45.735325	44.281242	51.480457	51.491161	47.700855	41.812317
435	AT1G04880	HMGB15	0.353663	0.902715	1.039119	0.255745	0.249438	0.17032
436	AT1G04890	AT1G04890	0.0	0.0	0.000747	0.0	0.0	0.0
437	AT1G04900	AT1G04900	10.840597	13.343693	9.761949	17.365864	12.242142	11.586666
438	AT1G04910	AT1G04910	31.122822	32.050362	33.949577	34.121567	29.426805	31.28537
439	AT1G04920	SPS3	0.0	0.0	0.065716	0.0	0.0	0.169226
440	AT1G04930	AT1G04930	2.864673	1.575362	2.037143	4.904214	2.958296	4.378365
441	AT1G04945	AT1G04945	7.004383	6.27511	4.041719	10.173599	8.146455	7.584711
442	AT1G04940	TIC20-I	23.934757	22.115757	26.64724	20.959707	24.300047	25.560898
443	AT1G04950	TAF6	18.209717	16.269527	15.763279	16.406092	13.639729	14.72652
444	AT1G04960	AT1G04960	23.402266	26.157104	26.070171	23.568508	29.530069	24.513088
445	AT1G04970	AT1G04970	33.900356	32.339115	37.595848	30.244648	31.165621	32.061035
446	AT1G04980	PDIL2-2	21.942343	16.486841	17.577503	34.477905	29.533329	31.184347
447	AT1G04985	AT1G04985	29.324583	30.592333	38.245941	27.732826	24.478508	27.572323
448	AT1G04990	AT1G04990	8.940357	8.303329	11.981711	16.332909	16.878403	16.871525
449	AT1G05000	AT1G05000	10.848472	35.767521	13.77835	62.987598	42.193142	66.158623
450	AT1G05010	ACO4	36.83741	46.797005	48.142788	44.273903	45.898682	48.659359
451	AT1G05020	AP180	0.46275	0.049594	0.681744	0.270696	0.103174	0.418489
452	AT1G05030	AT1G05030	1.998229	4.343312	2.676679	5.204072	5.795057	5.59956
453	AT1G05040	AT1G05040	0.0	0.0	0.0	0.0	0.0	0.0
454	AT1G05055	ATGTF2H2	10.137362	14.037899	9.779524	15.915329	9.459384	12.275389
455	AT1G05060	AT1G05060	25.858021	33.819588	28.51774	27.918251	25.292082	35.63332
456	AT1G05061	AT1G05061	0.230888	0.274781	0.7926	0.973663	0.046891	0.529735
457	AT1G05065	CLE20	4.304373	3.25785	1.69853	3.04953	5.484324	4.158311
458	AT1G05070	AT1G05070	17.084427	20.892401	22.015608	22.399191	28.814833	21.381933
459	AT1G05080	AT1G05080	0.0	0.0	0.0	0.0	0.0	0.0
460	AT1G05085	AT1G05085	0.0	0.0	0.0	0.0	0.0	0.0
461	AT1G05090	AT1G05090	14.955149	14.774048	13.928926	10.916748	10.265817	9.633498
462	AT1G05100	MAPKKK18	0.929752	3.755005	0.533748	2.723983	2.808058	1.357827
463	AT1G05120	AT1G05120	24.797609	22.768814	22.32222	19.834913	18.924234	19.474409
464	AT1G05135	AT1G05135	1.268331	0.454865	1.28512	1.094728	0.406634	0.603466
465	AT1G05136	AT1G05136	0.0	0.0	0.0	0.0	0.0	0.0
466	AT1G05140	ARASP2	11.752838	19.843845	9.521268	8.206716	8.794055	7.521995
467	AT1G05150	AT1G05150	20.820833	19.962124	18.020002	16.459282	17.824221	13.718351
468	AT1G05160	KAO1	7.50957	4.272101	5.266166	4.005922	5.202205	4.156116
469	AT1G05170	B3GALT2	13.909593	8.929195	11.302111	13.591097	12.940285	11.358732
470	AT1G05180	AXR1	38.141068	41.544083	38.088387	39.343002	42.213974	37.012718
471	AT1G05190	RPL6	29.581062	43.613747	28.105671	31.377317	44.53075	31.25354
472	AT1G05200	GLR3.4	1.186622	1.1716	1.373121	2.566211	2.871869	1.745474
473	AT1G05205	AT1G05205	57.055351	35.873116	51.548271	80.322601	71.268105	73.659523
474	AT1G05210	AT1G05210	20.054043	14.584359	19.432936	26.386278	21.84638	19.020939
475	AT1G05220	AT1G05220	9.584128	9.005259	16.97522	9.320475	5.808691	6.09952
476	AT1G05230	HDG2	1.619205	1.567379	1.387292	0.868973	0.0	0.833048
477	AT1G05240	PER1	73.714401	68.142014	90.281494	80.206924	99.888084	123.317833
478	AT1G05250	PER1	69.068268	63.99947	84.496552	75.420906	93.702209	115.874405
479	AT1G05260	PER3	209.900558	122.003456	180.907486	225.101059	212.954041	239.00705
480	AT1G05270	AT1G05270	54.440788	47.796349	51.888851	39.560921	45.363335	42.222309
481	AT1G05280	AT1G05280	1.13843	1.493102	1.254225	2.58235	1.344644	2.607417
482	AT1G05290	AT1G05290	0.0	0.0	0.0	0.0	0.0	0.0
483	AT1G05291	AT1G05291	0.0	0.0	0.0	0.0	0.0	0.0
484	AT1G05300	ZIP5	6.055917	4.727471	7.261038	2.170299	10.229753	5.267138
485	AT1G05310	PME8	4.228681	6.143041	3.69943	4.704961	4.638767	5.149378
486	AT1G05320	AT1G05320	41.451088	44.479858	40.874149	34.891773	41.113766	41.452904
487	AT1G05330	AT1G05330	1.293237	2.520006	0.0	0.038092	0.796815	0.467046
488	AT1G05340	AT1G05340	21.2913	39.118774	20.611727	10.1172	9.475795	11.326156
489	AT1G05350	AT1G05350	25.507696	23.423046	21.480761	28.267477	27.783545	26.217316
490	AT1G05360	KMS2	16.918255	18.920303	13.539284	18.083376	13.212854	12.761677
491	AT1G05370	AT1G05370	1.365055	3.505639	0.90597	4.81777	5.145003	4.50531
492	AT1G05380	AT1G05380	17.176722	16.137907	15.802733	16.353304	15.078955	13.992135
493	AT1G05385	PSB27-2	8.081645	10.544671	6.709	3.379507	5.097148	5.089493
494	AT1G05390	AT1G05390	0.0	0.0	0.0	0.0	0.0	0.0
495	AT1G05400	AT1G05400	2.507134	2.119532	2.279088	1.831881	1.727128	2.096201
496	AT1G05410	AT1G05410	16.581963	21.245573	17.30484	13.806491	12.920629	15.306491
497	AT1G05420	OFP12	1.661208	1.09232	2.361671	1.993664	2.380157	2.491616
498	AT1G05430	AT1G05430	23.345667	31.792492	26.837849	31.562037	33.799271	30.289612
499	AT1G05440	AT1G05440	4.277521	1.812433	1.972233	4.903629	2.890098	3.565642
500	AT1G05450	AT1G05450	1.569506	1.077734	0.0	2.218996	1.313536	1.25252
501	AT1G05460	SDE3	4.496511	6.087966	4.654154	5.312159	6.60607	5.290034
502	AT1G05470	CVP2	14.449575	10.953216	11.793707	12.569084	9.506354	11.689819
503	AT1G05490	CLSY3	0.114321	0.840237	0.469858	0.635764	0.665977	0.521219
504	AT1G05500	SYT5	43.498005	41.771751	40.209698	52.786228	50.271614	52.028709
505	AT1G05510	AT1G05510	0.171823	0.0	0.0	0.0	0.0	0.0
506	AT1G05520	AT1G05520	29.725405	28.410454	28.293236	39.183178	30.46904	30.626356
507	AT1G05530	UGT75B2	5.487429	4.199503	4.819669	6.552521	3.67995	1.77769
508	AT1G05540	AT1G05540	0.226158	0.0	0.0	0.0	0.0	0.113095
509	AT1G05550	AT1G05550	0.0	0.0	0.0	0.0	0.0	0.0
510	AT1G05560	UGT75B1	10.069139	20.472885	15.605818	13.774463	9.5261	8.630663
511	AT1G05562	AT1G05562	0.0	0.0	2.354514	0.0	1.453234	0.734205
512	AT1G05570	CALS1	71.4478	55.65918	75.373734	34.81435	56.70332	44.187973
513	AT1G05575	AT1G05575	29.44729	17.662226	28.707932	7.774943	14.71266	7.00065
514	AT1G05577	AT1G05577	2.202073	2.573137	1.661357	1.953145	1.094498	0.664967
515	AT1G05580	CHX23	0.0	0.0	0.0	0.0	0.0	0.0
516	AT1G05590	HEXO2	6.112533	7.222572	4.631263	5.955586	5.28654	4.811693
517	AT1G05600	AT1G05600	5.797248	4.989734	4.717711	4.695043	4.748307	4.594959
518	AT1G05610	APS2	0.160719	0.229244	0.275836	0.674178	0.626501	0.238454
519	AT1G05615	AT1G05615	0.0	0.0	0.0	0.0	0.0	0.0
520	AT1G05620	URH2	47.126637	58.859776	49.536835	56.292568	42.666321	46.690018
521	AT1G05630	5PTASE13	4.288813	3.789007	3.744084	4.570714	5.326999	6.718301
522	AT1G05640	AT1G05640	3.317971	1.85281	2.137387	2.528081	2.211235	2.331146
523	AT1G05650	AT1G05650	51.64402	49.428581	54.552708	47.801353	36.091351	55.444721
524	AT1G05660	AT1G05660	26.795677	15.428285	21.13847	23.719225	19.478682	19.726517
525	AT1G05670	AT1G05670	2.627709	1.019543	1.742596	2.489261	2.059819	3.101123
526	AT1G05675	UGT74E1	0.591173	0.802445	1.115334	0.0	0.0	0.0
527	AT1G05680	UGT74E2	16.237793	24.458855	14.257335	12.455211	6.435656	7.460421
528	AT1G05690	BT3	1.81862	4.864754	1.805159	2.553941	2.424441	1.901149
529	AT1G05700	AT1G05700	5.178203	5.007064	8.159918	19.048889	11.935134	17.720207
530	AT1G05710	AT1G05710	14.772474	18.598186	11.254846	35.56892	31.777004	32.604355
531	AT1G05720	AT1G05720	54.85503	55.308834	52.78397	58.861359	57.219353	51.39711
532	AT1G05730	AT1G05730	5.667628	3.107886	4.32466	11.478848	11.061894	12.954456
533	AT1G05740	AT1G05740	0.0	0.0	0.0	0.963443	0.0	1.109026
534	AT1G05750	PDE247	2.809514	2.89021	3.180305	2.050765	2.997715	1.514175
535	AT1G05760	RTM1	0.0	0.0	0.0	0.0	0.0	0.0
536	AT1G05770	JAL2	6.411934	7.338416	6.644793	3.200169	7.377784	3.13274
537	AT1G05780	AT1G05780	8.131112	18.413013	17.692024	10.679797	11.588717	6.77027
538	AT1G05785	AT1G05785	17.743088	16.585333	20.364094	21.862589	12.828939	19.651804
539	AT1G05790	AT1G05790	18.232105	18.917009	20.558378	14.350764	14.183928	15.127925
540	AT1G05800	DGL	0.0	0.00085	0.0	0.0	0.0	0.0
541	AT1G05805	BHLH128	39.168133	30.27183	30.067797	20.172939	24.114107	17.157518
542	AT1G05810	ARA	47.961426	43.968277	34.901379	29.668209	28.126024	26.439156
543	AT1G05820	SPPL5	2.287723	1.20331	3.068205	2.456967	2.411121	1.662042
544	AT1G05830	ATX2	16.693462	14.895536	14.756477	11.115808	13.693072	13.419624
545	AT1G05835	AT1G05835	0.0	2.203828	3.142951	1.68292	1.470128	0.441381
546	AT1G05840	AT1G05840	52.44809	48.028004	54.595604	22.904131	26.434603	26.86878
547	AT1G05850	CTL1	348.3479	373.500977	352.825806	375.310394	396.69397	417.446167
548	AT1G05860	AT1G05860	15.116038	8.2251	12.057677	12.572194	10.225697	12.696203
549	AT1G05870	AT1G05870	37.725533	41.479206	34.023495	54.952457	47.573338	50.145737
550	AT1G05880	ARI12	0.504887	0.217688	0.0	0.385847	0.212054	0.454178
551	AT1G05890	ARI5	66.993446	69.710587	68.882568	45.115364	52.886875	46.911533
552	AT1G05894	AT1G05894	1.124047	1.311577	1.342907	0.986016	0.830988	2.379103
553	AT1G05900	NTH2	17.428352	21.27858	17.959412	12.943596	17.351252	19.173603
554	AT1G05910	AT1G05910	12.853137	12.049281	11.920887	16.612402	14.914938	12.918654
555	AT1G05920	AT1G05920	0.040173	0.0	0.0	0.001124	0.0	0.0
556	AT1G05925	AT1G05925	0.0	0.0	0.0	0.0	0.0	0.0
557	AT1G05930	AT1G05930	0.0	0.0	0.0	0.0	0.0	0.0
558	AT1G05940	CAT9	21.240206	23.403881	21.148846	17.991085	19.110329	24.493835
559	AT1G05950	AT1G05950	4.790003	3.456735	2.85862	6.086706	6.356271	5.313974
560	AT1G05960	AT1G05960	33.046795	31.90926	32.127693	29.735529	35.105976	31.195812
561	AT1G05970	AT1G05970	7.233673	7.115976	9.432127	7.437378	8.018556	7.508744
562	AT1G05980	AT1G05980	0.0	0.0	0.0	0.0	0.0	0.0
563	AT1G05990	CML7	0.0	3.481195	1.004299	2.950008	2.847138	2.270503
564	AT1G06000	UGT89C1	20.122458	33.685959	23.093021	69.593796	55.639492	65.255997
565	AT1G06002	AT1G06002	0.0	0.0	0.0	0.0	0.0	1.0082
566	AT1G06010	AT1G06010	24.479233	20.590874	18.733707	19.455906	20.674776	17.446888
567	AT1G06020	AT1G06020	0.0	0.0	0.0	0.0	0.0	0.0
568	AT1G06030	AT1G06030	0.0	0.270673	0.0	0.435444	0.0	0.0
569	AT1G06040	BBX24	155.825256	246.014252	148.136337	159.405121	113.956444	180.161285
570	AT1G06050	AT1G06050	7.258862	9.445467	10.532686	6.219882	5.240617	6.809785
571	AT1G06060	AT1G06060	25.28949	31.838659	34.991867	23.408777	23.002323	20.682497
572	AT1G06070	AT1G06070	14.002779	13.67952	13.03842	13.476754	13.42543	16.050055
573	AT1G06080	ADS1	3.537675	3.291486	5.710771	12.934369	4.293692	4.805074
574	AT1G06090	AT1G06090	21.746563	24.754978	30.601078	19.335831	15.243906	18.900049
575	AT1G06100	AT1G06100	0.0	0.0	0.0	0.0	0.0	0.0
576	AT1G06110	SKIP16	49.492092	56.416573	54.323921	37.72403	41.084366	37.398468
577	AT1G06120	AT1G06120	19.243088	16.692039	15.27547	7.337855	11.375474	10.730009
578	AT1G06130	GLX2-4	18.939688	21.627337	18.534412	18.224918	16.426584	15.129154
579	AT1G06135	AT1G06135	0.0	0.0	0.0	0.0	0.0	0.0
580	AT1G06137	AT1G06137	0.0	0.0	0.0	0.0	0.0	0.0
581	AT1G06140	PCMP-E61	0.919482	0.362887	0.22976	1.230999	1.021979	0.541762
582	AT1G06150	EMB1444	1.053283	1.528301	0.0	0.658364	2.338167	1.282324
583	AT1G06149	CPuORF8	12.232367	12.267256	11.346857	12.159228	13.552995	8.400049
584	AT1G06148	AT1G06148	0.0	0.0	0.0	0.170844	0.0	0.0
585	AT1G06160	ERF094	13.542731	9.242969	14.433405	5.817787	11.983673	5.507054
586	AT1G06170	BHLH89	0.0	0.246557	0.758234	0.635654	1.955374	0.911102
587	AT1G06180	ATMYB13	14.759575	21.072733	18.960966	23.782408	24.629524	20.148218
588	AT1G06190	RHON1	19.749926	20.682764	12.648972	21.577585	19.831528	20.647158
589	AT1G06200	AT1G06200	63.359161	74.134392	67.766945	70.122627	66.768044	70.091637
590	AT1G06210	AT1G06210	30.915596	31.064045	30.080481	43.037628	36.19492	35.115826
591	AT1G06220	MEE5	29.507105	26.343767	21.702839	33.698864	29.030851	27.039574
592	AT1G06225	CLE3	0.085743	0.768893	0.0	0.058264	0.0	0.843577
593	AT1G06230	GTE4	30.881401	31.0543	29.402143	25.129862	27.936815	25.641159
594	AT1G06240	AT1G06240	5.906003	4.836476	3.05954	4.322113	6.413558	4.079782
595	AT1G06250	AT1G06250	0.986899	1.314951	0.0	1.827356	0.453234	0.586672
596	AT1G06265	AT1G06265	1.428806	1.031212	0.837539	1.555492	0.685693	2.453933
597	AT1G06260	AT1G06260	0.028912	0.0	0.0	1.232378	0.0	0.0
598	AT1G06270	AT1G06270	2.967939	3.125728	3.331411	4.740905	5.46481	2.541662
599	AT1G06280	LBD2	0.0	0.0	0.0	0.0	0.0	0.0
600	AT1G06290	ACX3	61.582928	60.062748	61.849743	54.55407	53.804638	54.353977
601	AT1G06310	ACX3.2	2.063535	0.786872	1.180733	1.412542	1.009764	0.80523
602	AT1G06320	AT1G06320	0.0	0.0	3.554339	0.834315	0.0	0.96816
603	AT1G06330	AT1G06330	0.0	0.0	0.0	0.745833	0.665896	0.24065
604	AT1G06340	AT1G06340	0.0	0.0	0.0	0.0	0.0	0.0
605	AT1G06350	AT1G06350	1.534325	0.64023	0.973203	4.218941	2.917436	1.889877
606	AT1G06360	AT1G06360	0.0	0.416714	0.0	0.0	0.316073	0.0
607	AT1G06370	AT1G06370	3.547771	3.561336	4.905286	2.018682	2.211525	1.871532
608	AT1G06380	AT1G06380	7.485202	9.965899	9.650634	14.774334	11.983832	13.413536
609	AT1G06390	ASK9	63.516365	65.133018	56.069405	46.415413	43.932114	47.460541
610	AT1G06400	RABA1A	114.354141	129.586029	124.095345	88.256836	99.509514	107.012558
611	AT1G06410	TPS7	75.663147	77.236458	74.031624	54.641514	63.519756	65.146568
612	AT1G06420	AT1G06420	1.291988	1.081696	1.861743	5.266274	5.42299	3.769098
613	AT1G06430	FTSH8	9.706782	28.866762	12.711588	15.700987	16.258701	18.827003
614	AT1G06440	AT1G06440	2.455466	1.51329	1.528035	2.241866	2.538838	2.040054
615	AT1G06450	CAF1-1	4.566687	10.384786	5.245018	5.922782	6.94803	7.140471
616	AT1G06460	ACD32.1	4.228254	1.533749	2.798092	1.381994	2.846661	2.398097
