gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
AT5G56670	RPS30C	366.38031	325.539307	361.989105	522.228882	411.172211	445.381836
AT5G56680	SYNC1	41.745537	36.792141	38.857033	59.779663	41.844139	38.901302
AT5G56690	AT5G56690	0.0	0.0	0.0	0.0	0.0	0.0
AT5G56700	AT5G56700	0.0	0.0	0.0	0.520228	0.0	0.0
AT5G56710	RPL31C	572.384766	500.302429	577.067322	929.287781	634.510193	747.054993
AT5G56720	AT5G56720	0.0	3.651518	4.271737	2.711997	1.96245	0.0
AT5G56730	AT5G56730	8.138125	6.539333	6.65272	9.771568	8.423528	7.882411
AT5G56740	HAG2	18.795053	21.659616	15.00044	24.717127	18.399458	20.032743
AT5G56750	NDL1	34.674725	35.186493	37.50378	23.023798	25.99115	25.140697
AT5G56760	SAT5	61.203655	69.061432	65.337997	67.13353	68.186317	68.014343
AT5G56770	AT5G56770	0.0	0.0	0.0	0.0	0.0	0.0
AT5G56780	ATET2	2.439155	5.309268	3.142888	3.18546	3.646347	6.054288
AT5G56790	AT5G56790	14.518612	13.469831	12.421769	15.099158	13.286396	13.667937
AT5G56795	MT1B	13.831972	14.349712	28.047413	18.619926	20.127192	34.911415
AT5G56840	AT5G56840	2.41851	6.791947	1.243636	1.903305	1.415078	0.71564
AT5G56850	AT5G56850	0.697888	0.269283	0.251692	1.19693	0.309904	1.427038
AT5G56860	GATA21	0.871948	0.958168	0.532592	0.434205	2.193327	1.08585
AT5G56865	AT5G56865	0.0	0.0	0.0	0.0	0.0	0.0
AT5G56870	BGAL4	370.491486	264.860718	392.50528	66.945862	150.034134	118.395935
AT5G56880	AT5G56880	0.631954	0.668575	0.778239	0.243951	0.705907	0.064154
AT5G56890	AT5G56890	17.089712	15.164975	15.607494	22.044386	20.855804	16.126238
AT5G56900	AT5G56900	30.994387	25.118767	29.797251	20.986019	22.729158	16.948124
AT5G56910	AT5G56910	0.54924	0.0	0.493252	0.708834	0.358159	0.987922
AT5G56920	AT5G56920	0.0	0.0	0.0	0.0	0.0	0.0
AT5G56930	EMB1789	7.238081	7.678033	7.615281	5.899873	6.417155	7.516278
AT5G56940	AT5G56940	41.784172	32.423466	45.187355	64.932762	54.350029	65.554955
AT5G56950	NAP1	98.845688	120.407341	105.140732	174.698822	148.164948	183.171387
AT5G56960	BHLH41	1.56537	0.859398	0.385747	0.0	0.220392	1.083429
AT5G56970	CKX3	0.924793	2.543504	1.857427	2.626302	1.481971	1.751943
AT5G56975	AT5G56975	0.0	0.0	0.0	0.0	0.0	0.0
AT5G56980	AT5G56980	56.495983	86.069534	61.480534	51.206402	52.085403	71.176765
AT5G56990	AT5G56990	2.6675	2.815604	2.784284	1.361939	2.931769	2.674748
AT5G57000	AT5G57000	20.544207	23.053068	22.421194	13.600136	14.932589	15.85209
AT5G57010	AT5G57010	3.087287	6.68806	3.646405	4.213748	5.091978	4.238051
AT5G57015	ckl12	17.028563	12.712796	12.007886	16.68786	13.617192	14.168918
AT5G57020	NMT1	67.328156	67.116302	71.045013	57.4925	53.000671	59.682934
AT5G57030	LUT2	1.668057	7.015701	3.130151	6.088398	6.276882	8.532906
AT5G57035	AT5G57035	17.369928	19.151758	17.826674	14.385679	17.903355	16.383944
AT5G57040	AT5G57040	11.930953	23.775839	14.817526	11.930214	16.560387	14.273594
AT5G57050	ABI2	8.971867	11.695864	7.110706	9.62483	9.607768	8.022998
AT5G57060	AT5G57060	14.438169	19.029049	12.53965	24.718517	18.156469	17.38658
AT5G57070	AT5G57070	20.823025	20.613676	20.840174	38.039757	35.32246	31.046648
AT5G57080	AT5G57080	3.875622	2.33448	1.912095	7.500746	9.176206	4.979268
AT5G57090	PIN2	29.342577	32.0079	32.658173	30.704397	25.188265	20.706284
AT5G57100	AT5G57100	15.076598	26.383284	15.559622	12.826133	14.919436	18.986832
AT5G57110	ACA8	51.468582	50.839855	44.712849	63.126881	71.997742	53.6516
AT5G57120	AT5G57120	89.799911	88.658875	82.382912	126.629761	102.021645	108.064079
AT5G57123	AT5G57123	0.931488	1.264208	1.493306	2.452132	2.646662	3.937693
AT5G57130	AT5G57130	11.857504	14.120177	9.611405	15.251914	14.655828	12.371295
AT5G57140	PAP28	7.25908	5.645232	4.516881	5.890519	7.909461	7.228532
AT5G57150	BHLH35	52.07716	55.984913	46.632328	67.681168	78.25795	89.961288
AT5G57160	LIG4	16.135088	12.840995	13.931301	13.513249	14.274941	12.161551
AT5G57170	AT5G57170	5.437257	3.43339	5.211276	5.966068	2.948951	6.432239
AT5G57180	CIA2	3.415208	6.48975	2.345156	6.594699	9.892159	11.68272
AT5G57181	AT5G57181	0.0	0.589797	0.0	0.0	0.033725	0.0
AT5G57190	PSD2	0.777964	2.025297	0.426479	1.25335	1.089813	1.458301
AT5G57200	AT5G57200	0.495862	0.559159	0.676813	0.209326	0.516828	0.0
AT5G57210	AT5G57210	7.389593	10.11399	7.659415	10.886589	9.906097	10.636964
AT5G57220	CYP81F2	1.113207	1.836985	2.397819	7.886657	3.034508	3.825363
AT5G57230	AT5G57230	11.013357	8.806049	10.703574	12.531581	8.05579	12.703599
AT5G57240	ORP4C	0.864038	1.371292	1.099411	1.175995	1.645055	0.369401
AT5G57250	AT5G57250	4.747192	3.960464	3.381388	4.848681	3.36559	5.590566
AT5G57260	CYP71B10	0.370899	0.898345	0.211437	1.176349	1.513299	0.458195
AT5G57270	AT5G57270	8.921026	9.068285	6.165105	11.47152	9.428102	10.70747
AT5G57280	AT5G57280	17.600868	11.393856	10.444261	26.946394	22.060345	21.296192
AT5G57290	RPP3B	477.210297	428.572632	480.734436	733.403503	516.334961	602.838318
AT5G57300	COQ5	47.864655	43.884338	42.771015	51.059795	47.11953	46.529457
AT5G57310	AT5G57310	0.0	0.0	0.0	0.230846	0.0	0.0
AT5G57320	VLN5	0.774716	0.163227	0.080111	0.438306	0.0	0.60114
AT5G57330	AT5G57330	84.574562	81.967453	80.726204	86.892441	79.643303	80.407013
AT5G57340	AT5G57340	19.045168	21.252768	28.924749	6.126589	9.073423	6.890532
AT5G57345	AT5G57345	13.530928	12.904562	13.333014	8.558846	9.553188	15.234342
AT5G57350	AHA3	16.679258	13.138976	17.623089	15.357069	14.151535	11.140436
AT5G57360	ADO1	20.423174	25.203388	19.442673	19.525002	21.630291	19.98811
AT5G57370	AT5G57370	26.155916	32.26862	23.492506	27.721888	27.989538	25.274082
AT5G57380	VIN3	0.132287	0.0	0.0	0.16401	0.0	0.0
AT5G57390	AIL5	1.759716	0.677366	2.178221	4.250603	1.842496	2.425537
AT5G57391	AT5G57391	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57400	AT5G57400	1.014111	0.0	3.551365	1.518804	0.0	1.225902
AT5G57410	AT5G57410	18.540085	13.007421	16.760601	22.209585	20.415585	16.62365
AT5G57420	IAA33	1.013438	0.0	3.285874	4.923044	4.61162	1.956138
AT5G57440	GPP2	30.740587	29.818027	26.734076	26.605145	22.479326	27.09782
AT5G57450	XRCC3	2.17726	0.509301	1.344563	1.215336	0.864402	1.974696
AT5G57460	AT5G57460	32.601562	30.569143	26.022339	32.417683	29.350077	29.773531
AT5G57480	AT5G57480	30.986324	35.052692	42.298771	43.355335	27.084074	37.597034
AT5G57490	VDAC4	71.613411	66.502983	63.440884	65.804199	55.995735	63.89344
AT5G57500	AT5G57500	0.653743	2.471088	0.0	3.173469	2.72187	1.891634
AT5G57510	AT5G57510	2.85815	1.770329	7.199657	2.850964	1.231513	8.475284
AT5G57520	ZFP2	0.0	0.137499	0.52725	0.0	0.0	0.0
AT5G57530	XTH12	3.743391	6.763597	5.334765	6.501877	4.594338	11.566666
AT5G57535	AT5G57535	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57540	XTH13	4.518551	2.131822	1.351785	3.961974	2.554589	2.315646
AT5G57550	XTH25	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57560	XTH22	19.251202	21.525412	27.412907	22.282345	29.167162	17.695641
AT5G57565	AT5G57565	3.502807	3.69206	6.44484	1.529546	2.311252	2.014146
AT5G57567	AT5G57567	0.549321	0.785206	1.548232	3.900598	1.116576	1.594589
AT5G57570	AT5G57570	0.0	0.433534	1.244821	0.15285	0.181902	0.97683
AT5G57580	CBP60B	40.475899	34.013706	40.281204	25.82781	31.980917	32.251652
AT5G57590	BIO3-BIO1	5.857892	5.771571	6.570507	7.334155	7.398809	7.614305
AT5G57610	AT5G57610	8.277305	11.590407	6.48972	7.046514	7.679098	8.126562
AT5G57620	MYB36	29.661034	18.6138	28.893501	17.050013	21.230381	22.603937
AT5G57625	AT5G57625	51.722122	38.172134	55.816296	53.229057	56.264587	68.080902
AT5G57630	CIPK21	51.569595	48.722187	45.770481	57.751373	76.00132	65.667931
AT5G57655	XYLA	250.114075	174.135452	248.971741	53.978146	128.542343	83.981018
AT5G57660	COL5	57.395199	27.385683	48.040543	14.11049	16.971638	21.037321
AT5G57670	AT5G57670	1.817521	2.750836	1.795411	1.83958	2.553622	2.143246
AT5G57685	GDU3	216.587463	146.800217	214.077713	92.664711	149.645111	122.54483
AT5G57690	DGK4	0.0	0.0	0.393307	0.309451	0.566883	0.247393
AT5G57700	AT5G57700	22.709007	18.494364	18.707203	26.072153	22.542124	17.484144
AT5G57710	AT5G57710	14.189742	13.603096	12.995279	12.537966	14.368413	15.41398
AT5G57720	AT5G57720	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57730	AT5G57730	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57735	TASIR-ARF	0.0	0.0	0.0	0.060201	0.0	0.0
AT5G57740	XBAT32	17.992935	18.886147	18.480007	19.415941	21.196892	19.907251
AT5G57747	AT5G57747	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57750	ATL50	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57760	AT5G57760	0.0	0.369312	0.0	0.0	0.0	0.0
AT5G57770	AT5G57770	28.252369	18.190308	17.780218	17.79825	16.586258	17.534103
AT5G57780	AT5G57780	2.260454	2.028351	3.689159	6.905186	2.691468	3.498765
AT5G57785	AT5G57785	6.240039	8.201246	6.027858	13.403576	12.958374	17.157104
AT5G57790	AT5G57790	0.396493	1.305207	1.746102	1.509517	1.968104	3.854972
AT5G57800	CER3	6.940399	9.298595	5.96321	9.717882	6.181044	6.971711
AT5G57810	TET15	0.292997	0.0	0.751084	0.916376	1.303613	0.0
AT5G57815	COX6B-2	46.57616	46.651005	61.769142	50.747169	60.224197	57.396294
AT5G57820	AT5G57820	0.0	1.878131	0.459629	1.91235	1.172389	0.965855
AT5G57830	AT5G57830	29.065372	21.312037	30.683432	19.864895	26.136126	22.601311
AT5G57840	AT5G57840	13.96461	15.772645	14.327139	15.824739	13.87618	18.43198
AT5G57850	DAAT	12.199467	10.987217	13.806406	12.44225	14.359912	13.691402
AT5G57860	AT5G57860	31.363529	33.790264	44.276936	42.205215	51.274151	47.174046
AT5G57870	EIF(ISO)4G1	112.909821	115.569679	103.190964	120.39782	99.232567	107.918282
AT5G57880	MPS1	6.375678	3.688408	3.827033	2.079362	4.423424	3.052535
AT5G57885	AT5G57885	0.0	0.0	0.0	0.0	0.0	0.0
AT5G57887	AT5G57887	105.450851	65.353615	112.990303	44.106407	77.624771	51.154804
AT5G57890	ASB2	10.152041	6.550338	11.504637	11.546512	7.951306	11.843035
AT5G57900	SKIP1	49.599934	69.614929	60.086288	38.918026	40.468163	46.584236
AT5G57910	AT5G57910	39.009327	51.053986	50.584099	25.988291	34.317989	34.899265
AT5G57920	ENODL10	0.737544	1.778794	2.245509	3.597477	3.069318	0.0
AT5G57930	APO2	17.993004	19.850708	15.657214	8.876249	17.933037	16.387531
AT5G57940	CNGC5	32.414688	35.073143	33.640663	26.928297	29.254494	26.535172
AT5G57950	AT5G57950	22.373545	23.017458	26.808355	22.992767	22.088299	24.804056
AT5G57960	AT5G57960	4.656726	8.758948	7.19953	6.606174	6.471074	7.160875
AT5G57970	AT5G57970	9.895879	13.431458	12.721317	13.298385	13.657198	17.085682
AT5G57980	NRPB5L1	8.889891	5.710747	10.956783	12.807254	6.769845	4.137429
AT5G57990	UBP23	48.216469	49.700161	35.631721	67.245453	48.338432	56.412033
AT5G58000	RTNLB21	34.430164	42.022861	36.90551	40.882755	51.389965	42.284378
AT5G58003	CPL4	14.180993	11.742414	11.332555	11.856175	12.064774	13.211426
AT5G58005	AT5G58005	16.197981	27.344202	23.572113	29.042116	25.150961	25.118408
AT5G58010	BHLH82	47.165859	41.616405	42.745064	28.397024	31.970938	37.945702
AT5G58020	AT5G58020	42.667179	52.840595	49.490009	49.131489	47.334263	50.272137
AT5G58030	AT5G58030	59.767597	61.918877	63.938129	76.00206	75.86499	72.402336
AT5G58040	FIPS5	34.138023	31.972555	34.164959	25.92939	28.294563	25.580393
AT5G58050	GDPDL6	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58060	YKT61	119.462547	124.088615	120.030724	111.969742	96.522919	108.715553
AT5G58070	ATTIL	164.328445	288.721313	183.518967	157.501038	204.052917	187.313431
AT5G58080	ARR18	0.0	0.0	0.0	0.0	0.0	0.436856
AT5G58090	AT5G58090	35.631382	37.676868	34.857719	29.622847	28.411823	28.292126
AT5G58100	AT5G58100	25.17181	23.162333	22.912369	26.609425	26.158276	25.348783
AT5G58110	AT5G58110	130.80809	152.126617	125.433533	131.659744	138.222733	119.058411
AT5G58120	AT5G58120	2.391968	3.057734	1.469373	3.736507	2.358653	2.401263
AT5G58130	ROS3	28.791336	22.489683	23.686211	22.256268	18.210764	16.482706
AT5G58140	PHOT2	3.916894	5.864479	5.883789	9.576372	8.718812	9.292979
AT5G58150	AT5G58150	8.206201	6.186411	0.0	0.0	0.0	0.0
AT5G58160	AT5G58160	6.551747	8.255071	6.006761	7.249372	6.535519	7.066097
AT5G58190	ECT10	10.199652	8.120637	12.098019	12.067595	9.631397	11.184907
AT5G58200	AT5G58200	74.45063	62.253368	73.463951	47.934998	64.242783	57.464706
AT5G58210	AT5G58210	6.788678	7.638283	4.828438	6.459136	4.538177	5.224855
AT5G58220	TTL	67.418976	70.510185	74.282372	51.958984	57.173775	54.492126
AT5G58230	MSI1	29.923923	33.392193	31.782787	44.207336	36.970066	39.194736
AT5G58240	FHIT	40.772663	37.296452	40.905552	30.147623	36.067268	33.088848
AT5G58250	AT5G58250	22.129385	14.30848	19.339899	22.467369	16.792093	20.526119
AT5G58260	ndhN	0.0	0.0	0.687174	0.210867	0.0	0.0
AT5G58270	ABCB25	18.525433	19.602545	15.54489	18.882275	16.855457	19.375467
AT5G58280	AT5G58280	1.951888	0.592706	1.200664	1.792464	0.309141	2.281149
AT5G58290	RPT3	188.779938	179.296143	195.015137	181.306015	165.656006	155.498016
AT5G58300	AT5G58300	29.531706	34.53331	22.965973	35.837898	36.906952	39.764717
AT5G58310	MES18	0.0	0.0	0.0	0.0	0.638962	0.0
AT5G58320	NET4A	33.45084	29.630657	36.300346	38.693039	33.359699	43.321022
AT5G58330	AT5G58330	17.308241	23.647148	14.468575	16.97209	21.226414	23.772305
AT5G58340	AT5G58340	9.464992	10.965974	6.382047	10.382341	9.581033	10.621375
AT5G58350	WNK4	46.891731	50.220524	47.441071	42.123604	50.413666	50.36618
AT5G58360	OFP3	14.523685	11.645648	13.025176	1.234969	3.374019	3.263935
AT5G58370	AT5G58370	15.314508	9.318472	10.820356	12.8659	8.500098	11.705595
AT5G58375	AT5G58375	156.987015	154.454254	178.399017	106.072731	129.821823	138.755524
AT5G58380	CIPK10	27.235836	31.251156	27.476044	26.069277	28.38073	27.882969
AT5G58390	PER67	0.0	0.0	0.0	0.0	0.201805	0.0
AT5G58400	PER68	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58410	AT5G58410	18.001051	17.219643	15.564839	14.795887	14.556037	13.113812
AT5G58412	AT5G58412	0.0	0.0	0.0	0.0	0.0	0.097723
AT5G58420	RPS4D	413.276581	362.134155	421.904114	580.182678	364.58786	423.244995
AT5G58430	EXO70B1	37.933826	42.456165	35.294514	28.089853	27.631285	27.25725
AT5G58440	SNX2A	25.933245	23.290182	23.055298	20.418322	22.539972	23.187435
AT5G58450	AT5G58450	17.573528	19.263134	15.712671	18.912251	19.491816	18.932644
AT5G58465	MIR390B	0.076505	0.404266	0.0	0.0	0.261299	0.353838
AT5G58470	TAF15B	40.318691	37.220901	34.876995	43.387791	38.430504	37.85664
AT5G58480	AT5G58480	3.858712	8.905763	5.235767	7.205554	6.663166	7.975208
AT5G58490	AT5G58490	66.633492	72.494652	61.569489	74.01059	74.424988	71.450874
AT5G58500	LSH5	10.74518	24.752136	12.907941	21.908743	17.836426	22.275223
AT5G58510	AT5G58510	17.456324	14.260098	17.474165	19.308264	14.766944	15.196627
AT5G58520	AT5G58520	31.442383	24.771509	22.88921	18.058039	21.534388	16.184557
AT5G58530	AT5G58530	18.213533	13.498203	14.802698	14.065299	13.032749	13.154735
AT5G58540	AT5G58540	36.318989	33.824234	39.312668	25.489346	25.787292	25.429815
AT5G58550	EOL2	13.703041	10.906797	10.468782	10.507591	11.393741	10.22332
AT5G58560	AT5G58560	47.421047	46.907047	48.130074	44.459942	48.724899	46.899563
AT5G58570	AT5G58570	3.145518	5.495976	3.146138	6.825269	3.707731	8.515983
AT5G58575	AT5G58575	50.358604	52.460888	44.012646	42.976452	42.878597	44.986607
AT5G58580	ATL63	2.117354	0.626802	0.914654	1.469869	2.108749	2.512576
AT5G58590	RANBP1C	32.570312	37.458591	34.556908	53.522045	39.372101	52.166904
AT5G58595	AT5G58595	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58600	PMR5	3.295285	0.989489	1.101151	5.694788	3.272953	2.727462
AT5G58610	AT5G58610	0.605051	0.0	0.0	2.502185	1.079874	2.333173
AT5G58620	AT5G58620	32.170444	26.649914	31.116863	57.352421	51.100082	54.280731
AT5G58630	AT5G58630	0.398551	0.0	0.770016	1.013444	1.491696	0.783904
AT5G58640	AT5G58640	40.41626	41.735424	40.576851	38.057922	43.782845	34.772511
AT5G58650	PSY1	27.562134	41.031612	28.899187	24.637611	21.134876	26.147966
AT5G58660	AT5G58660	8.097827	8.082071	12.843269	7.663157	10.615644	6.940816
AT5G58670	PLC1	6.288928	10.21503	6.665376	10.266456	13.074524	9.76276
AT5G58690	PLC5	5.45619	5.945258	6.95203	8.652957	6.881106	9.133261
AT5G58700	PLC4	22.127609	16.8472	19.874117	26.961292	24.223532	28.62772
AT5G58710	CYP20-1	171.425781	177.462418	158.115952	211.219849	191.528656	225.131073
AT5G58720	AT5G58720	55.1306	52.420425	57.743114	32.651539	38.26659	36.363411
AT5G58730	AT5G58730	33.202972	41.940254	40.794018	29.649904	32.296059	28.81538
AT5G58740	AT5G58740	108.382767	91.214973	103.384178	90.531601	100.279739	99.234314
AT5G58750	AT5G58750	5.500077	9.204078	7.610978	8.745557	12.159832	8.981435
AT5G58760	DDB2	7.522982	11.962926	6.996614	14.680324	11.288983	14.040117
AT5G58770	AT5G58770	0.055722	0.844071	0.0	1.693016	1.647213	2.417101
AT5G58780	AT5G58780	7.624575	5.488071	7.799917	15.907312	11.190495	13.932483
AT5G58784	AT5G58784	0.978751	1.033798	4.002319	4.263993	2.28247	2.633723
AT5G58787	AT5G58787	70.249672	69.081528	59.491901	32.296738	37.8941	41.306919
AT5G58790	AT5G58790	6.829689	5.229647	9.583821	7.658895	8.25488	8.553287
AT5G58800	AT5G58800	48.267361	45.350204	56.522816	41.769123	44.771053	55.196587
AT5G58810	AT5G58810	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58820	AT5G58820	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58840	AT5G58840	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58860	CYP86A1	93.419022	121.447311	97.959938	159.062302	147.89473	189.059525
AT5G58870	FTSH9	23.936131	26.91959	22.759935	19.002512	20.913984	22.685289
AT5G58880	AT5G58880	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58890	AGL82	0.0	0.0	0.0	0.0	0.0	0.0
AT5G58900	AT5G58900	9.277253	5.732082	10.111162	25.187515	19.760965	21.647776
AT5G58910	LAC16	1.857201	2.987483	0.795668	2.504783	2.81403	3.34917
AT5G58920	AT5G58920	30.894358	36.9389	33.151772	31.078283	32.963089	33.866169
AT5G58930	AT5G58930	17.244791	16.917715	18.262712	20.111053	20.057978	21.263672
AT5G58940	CRCK1	38.275097	41.079327	38.386822	22.943426	27.058224	32.616257
AT5G58950	AT5G58950	96.018288	119.640633	90.732361	58.493931	66.76284	66.140488
AT5G58960	GIL1	14.304743	16.617104	18.792612	13.637024	13.680717	13.53965
AT5G58970	PUMP2	9.827001	11.913779	8.922829	15.343664	14.015737	14.859518
AT5G58980	AT5G58980	1.706509	2.213598	1.476402	1.973841	1.539525	0.89285
AT5G58990	AT5G58990	11.280233	15.621214	12.323895	18.536848	14.2336	12.902846
AT5G59000	AT5G59000	2.535268	3.019002	2.072591	4.188228	4.162866	3.382171
AT5G59010	AT5G59010	11.716456	13.123703	13.133042	12.78914	15.344717	10.313686
AT5G59020	AT5G59020	4.292826	5.282043	4.599028	6.170138	7.253572	4.666657
AT5G59030	COPT1	11.135756	11.295564	13.499152	9.664584	9.588758	5.355124
AT5G59050	AT5G59050	6.772198	10.014909	5.890195	13.239175	12.074697	12.701624
AT5G59070	AT5G59070	2.247937	2.03755	1.274406	1.619175	2.222541	3.069334
AT5G59080	AT5G59080	28.825174	11.951428	34.243984	3.157232	6.746984	3.923393
AT5G59090	ATSBT4.12	99.205208	70.02668	95.217491	59.757587	78.189133	55.557751
AT5G59100	AT5G59100	0.0	0.0	0.0	0.0	0.0	0.072814
AT5G59105	AT5G59105	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59110	AT5G59110	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59120	ATSBT4.13	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59130	AT5G59130	0.0	0.0	0.0	0.026398	0.0	0.0
AT5G59140	AT5G59140	64.307137	60.860729	56.276382	63.500408	65.460739	57.561531
AT5G59150	RABA2D	68.709335	87.063347	78.942329	78.830086	71.794312	86.772751
AT5G59160	TOPP2	100.678299	89.407158	116.636322	101.278381	78.436508	97.706635
AT5G59170	AT5G59170	0.25979	0.247747	0.0	0.782273	0.390862	0.196962
AT5G59180	NRPB7	24.666245	28.125755	33.067646	40.319824	31.094725	38.818192
AT5G59190	AT5G59190	0.0	0.0	0.0	0.263661	0.0	0.178992
AT5G59200	PCMP-E41	0.622014	0.037189	0.887954	0.251809	0.160349	0.38496
AT5G59210	AT5G59210	22.035917	25.410818	24.536226	26.65399	24.38693	22.12809
AT5G59220	HAI1	5.617213	11.850386	5.377969	3.112591	10.649003	9.241326
AT5G59230	AT5G59230	0.0	0.503583	0.0	0.806846	0.0	0.556351
AT5G59240	RPS8B	8.41304	9.895017	5.10767	18.474829	7.189209	14.053202
AT5G59250	AT5G59250	12.519228	13.902279	9.56879	13.132336	13.908124	15.058084
AT5G59260	LECRK21	8.57823	9.580642	11.835732	2.100013	6.808482	4.64541
AT5G59270	AT5G59270	1.517591	1.532255	2.967204	0.880103	1.696646	0.665296
AT5G59280	APUM16	0.0	0.0	0.0	0.0	0.0	0.199599
AT5G59290	UXS3	137.081223	105.945503	136.237869	145.328674	141.831207	139.344498
AT5G59300	UBC7	53.160873	46.708679	52.150963	59.404194	55.269264	67.765396
AT5G59305	CLE46	0.236957	0.0	0.793638	3.269829	1.58093	2.188311
AT5G59310	LTP4	0.0	0.0	0.0	1.390539	0.0	0.0
AT5G59320	LTP3	10.226644	7.135227	8.397805	44.821846	13.094818	23.875828
AT5G59330	AT5G59330	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59340	WOX2	0.0	0.983021	0.0	0.0	0.0	0.0
AT5G59350	AT5G59350	14.494145	22.87771	21.319582	20.379713	18.280624	18.517565
AT5G59360	AT5G59360	3.556074	5.742955	5.491884	7.705539	4.480508	7.168268
AT5G59370	ACT4	0.437522	0.660471	0.0	0.769211	0.586125	0.820083
AT5G59380	MBD6	15.397604	17.705027	15.824136	14.068084	12.311319	14.067892
AT5G59385	AT5G59385	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59390	AT5G59390	0.0	0.0	0.284317	0.572713	1.209892	0.553464
AT5G59395	AT5G59395	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59400	AT5G59400	8.044795	10.411033	10.039296	5.953062	8.751698	7.793192
AT5G59410	AT5G59410	18.534267	21.883825	25.514185	33.830387	27.593561	32.629536
AT5G59420	ORP3C	101.697121	106.916763	105.985909	80.231728	85.357712	85.534935
AT5G59430	TRP1	37.152306	38.999191	40.081772	15.9997	23.135868	18.963938
AT5G59440	ZEU1	24.453402	29.210552	25.605021	20.343405	23.539932	19.174131
AT5G59450	SCL11	33.310131	28.937696	26.311771	28.660618	34.537388	37.588074
AT5G59460	AT5G59460	23.124657	18.517694	15.361858	26.762295	27.553593	26.830511
AT5G59470	AT5G59470	24.428865	27.467148	26.556248	24.49609	21.645899	22.702261
AT5G59480	AT5G59480	21.26689	28.552732	19.281248	55.01601	38.078884	47.38105
AT5G59490	AT5G59490	2.056903	2.522358	2.425439	7.139466	5.662088	6.130212
AT5G59500	AT5G59500	12.595846	9.513894	9.881854	17.44302	12.088973	10.786068
AT5G59505	MIR172E	2.522118	2.414618	0.0	0.0	0.0	0.0
AT5G59510	RTFL5	6.131304	9.07728	8.813947	14.033142	10.391397	14.674408
AT5G59520	ZIP2	226.273758	248.612488	209.096588	183.888535	205.135498	205.92688
AT5G59530	AT5G59530	11.021691	12.608328	12.830116	4.438665	4.540822	5.17678
AT5G59540	AT5G59540	27.661444	31.139668	26.362419	24.305952	38.271088	28.700382
AT5G59550	AT5G59550	21.97007	41.947002	21.802229	30.494106	36.653515	28.611977
AT5G59560	SRR1	15.254223	12.682289	8.879559	14.325245	17.542027	19.085989
AT5G59570	BOA	1.964554	2.015308	3.453833	4.434634	5.550438	3.029974
AT5G59580	UGT76E1	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59590	UGT76E2	0.0	1.501839	1.946032	0.511729	1.15427	1.375352
AT5G59600	PCMP-E1	1.122288	0.0	1.604987	1.704656	0.638704	1.002711
AT5G59610	AT5G59610	7.298041	10.892029	14.608269	13.16067	8.454342	17.590418
AT5G59613	AT5G59613	723.920593	749.537476	900.977051	785.197998	778.962158	851.313354
AT5G59616	AT5G59616	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59620	AT5G59620	1.114149	0.411944	0.932225	0.20195	1.335618	0.000858
AT5G59630	AT5G59630	0.0	0.0	0.0	0.0	0.0	0.0
AT5G59640	AT5G59640	0.009404	0.007989	0.0	0.003123	0.0	0.0
AT5G59650	PAM74	1.628148	1.4505	1.825891	1.108492	1.996458	1.085994
AT5G59660	AT5G59660	0.851218	0.748001	0.953739	2.106506	1.20674	1.677046
AT5G59662	AT5G59662	1.105734	0.0	0.0	0.859903	0.711539	0.723889
AT5G59670	AT5G59670	1.925054	1.528533	1.509584	2.193248	2.019175	1.557374
AT5G59680	AT5G59680	26.977375	20.933262	34.261013	19.283314	28.689924	23.502209
AT5G59690	AT5G59690	237.672104	203.339264	222.856628	279.611328	241.839355	260.51181
AT5G59700	AT5G59700	13.160378	11.145714	12.41503	10.860617	11.573937	8.90513
AT5G59710	VIP2	15.271734	15.103242	15.027788	17.724667	15.459539	14.898318
AT5G59720	HSP18.1	11.71967	10.436312	9.731121	14.015706	8.251912	14.425924
AT5G59730	ATEXO70H7	14.177154	23.170742	14.995587	16.215904	13.67102	15.111524
AT5G59732	AT5G59732	1.871473	3.797421	0.0	1.393052	0.118037	0.0
AT5G59740	AT5G59740	4.66488	5.959313	4.606898	7.24987	6.003917	6.669763
