gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT1G03880	AT1G03880.1	0.00	0.00	0.00	0.10	0.00	0.19
AT1G03890	AT1G03890.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03900	AT1G03900.1	177.00	189.39	172.49	126.43	128.28	132.11
AT1G03905	AT1G03905.1	10.27	19.46	12.23	14.46	8.90	8.22
AT1G03910	AT1G03910.1,AT1G03910.2	33.45	35.86	36.32	35.03	31.21	31.76
AT1G03920	AT1G03920.1	6.94	2.78	5.20	3.27	6.02	5.15
AT1G03930	AT1G03930.1	9.32	11.96	9.99	12.11	10.63	9.81
AT1G03935	AT1G03935.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03940	AT1G03940.1	1.79	1.42	1.13	4.69	3.41	4.02
AT1G03950	AT1G03950.1	22.33	21.08	24.62	23.37	23.75	26.05
AT1G03960	AT1G03960.1,AT1G03960.2	4.04	2.65	4.49	6.45	4.46	5.04
AT1G03970	AT1G03970.1	25.94	35.10	24.04	20.15	20.99	23.78
AT1G03980	AT1G03980.1	1.10	0.19	1.77	0.78	0.64	1.21
AT1G03982	AT1G03982.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03990	AT1G03990.1	0.87	0.97	1.63	1.19	0.91	0.68
AT1G04000	AT1G04000.1	9.17	11.59	11.29	11.27	9.71	11.13
AT1G04010	AT1G04010.1	5.32	4.61	5.50	7.37	5.09	5.86
AT1G04020	AT1G04020.1,AT1G04020.2	5.00	2.90	3.65	8.62	5.73	4.38
AT1G04030	AT1G04030.1	11.99	7.48	10.00	9.98	10.17	8.71
AT1G04040	AT1G04040.1	344.63	269.47	335.47	293.24	239.82	276.79
AT1G04050	AT1G04050.1	2.12	3.03	1.67	3.90	2.45	2.66
AT1G04070	AT1G04070.1	15.37	20.23	12.51	21.02	18.40	27.80
AT1G04080	AT1G04080.1,AT1G04080.2,AT1G04080.3	40.57	38.41	39.27	40.43	35.20	33.40
AT1G04090	AT1G04090.1	1.31	0.97	0.38	0.90	1.27	0.89
AT1G04100	AT1G04100.1	5.95	7.04	3.12	4.50	5.01	4.99
AT1G04110	AT1G04110.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04120	AT1G04120.1,AT1G04120.2	23.19	25.13	21.12	35.98	25.83	29.20
AT1G04130	AT1G04130.1	8.06	6.48	4.36	11.64	8.04	8.56
AT1G04140	AT1G04140.1,AT1G04140.2	45.07	48.56	48.25	39.80	38.97	40.31
AT1G04150	AT1G04150.1	0.15	0.09	0.86	0.01	0.10	0.10
AT1G04160	AT1G04160.1	2.93	3.08	2.37	3.97	3.08	4.02
AT1G04170	AT1G04170.1	65.36	69.30	54.46	90.23	72.06	67.99
AT1G04171	AT1G04171.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04180	AT1G04180.1	2.22	2.22	1.33	6.55	4.60	3.99
AT1G04190	AT1G04190.1	35.80	34.25	33.70	52.41	35.13	36.07
AT1G04200	AT1G04200.1	16.06	15.28	13.93	18.37	16.93	17.19
AT1G04210	AT1G04210.1	12.28	15.15	13.24	17.04	14.43	15.98
AT1G04220	AT1G04220.1	12.76	26.90	11.70	29.32	24.77	34.03
AT1G04230	AT1G04230.1	10.52	9.44	12.77	10.78	8.53	10.72
AT1G04240	AT1G04240.1	15.53	15.93	12.13	14.12	12.65	12.00
AT1G04250	AT1G04250.1	97.06	132.76	129.31	174.30	149.53	180.22
AT1G04260	AT1G04260.1	17.38	21.37	23.04	17.10	16.86	16.23
AT1G04270	AT1G04270.1,AT1G04270.2	690.68	644.39	703.77	963.39	615.52	646.65
AT1G04280	AT1G04280.1	75.98	94.56	86.14	72.45	74.01	81.62
AT1G04290	AT1G04290.1	23.29	28.11	35.44	30.42	27.69	30.70
AT1G04295	AT1G04295.1	0.29	2.35	1.23	1.47	0.81	1.02
AT1G04300	AT1G04300.1,AT1G04300.2,AT1G04300.3,AT1G04300.4	29.30	30.27	30.48	20.52	21.19	20.95
AT1G04310	AT1G04310.1	1.87	2.66	3.04	1.26	1.87	1.70
AT1G04320	AT1G04320.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04330	AT1G04330.1	1.53	3.84	0.29	2.40	1.48	1.64
AT1G04340	AT1G04340.1	37.61	43.80	48.62	71.82	53.52	53.15
AT1G04350	AT1G04350.1	2.30	2.74	4.41	4.43	1.93	3.11
AT1G04360	AT1G04360.1	8.45	11.76	6.99	15.53	12.64	17.77
AT1G04370	AT1G04370.1	0.00	0.00	0.00	1.07	0.00	0.00
AT1G04380	AT1G04380.1	1.03	0.87	0.45	0.16	0.05	1.00
AT1G04390	AT1G04390.1	3.61	2.69	3.35	2.80	2.90	2.36
AT1G04400	AT1G04400.1,AT1G04400.2	65.45	67.26	80.68	44.45	57.94	48.65
AT1G04410	AT1G04410.1	1111.33	920.15	1129.79	960.81	935.52	923.83
AT1G04420	AT1G04420.1	5.14	8.91	5.20	4.94	7.30	5.34
AT1G04425	AT1G04425.1	0.26	1.44	0.30	1.32	0.12	1.70
AT1G04430	AT1G04430.1,AT1G04430.2	41.05	44.80	38.00	53.93	38.75	38.31
AT1G04440	AT1G04440.1	69.18	78.90	80.97	41.37	54.17	57.49
AT1G04445	AT1G04445.1	1.96	11.31	7.04	1.02	1.40	1.32
AT1G04450	AT1G04450.1	0.00	0.00	0.00	0.00	0.00	0.66
AT1G04457	AT1G04457.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04470	AT1G04470.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04480	AT1G04480.1	315.34	363.95	382.06	530.47	335.48	356.56
AT1G04490	AT1G04490.1,AT1G04490.2	1.96	0.69	1.82	2.19	1.37	2.02
AT1G04500	AT1G04500.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04501	AT1G04501.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04510	AT1G04510.1,AT1G04510.2	30.60	28.35	32.69	36.79	25.97	27.38
AT1G04520	AT1G04520.1	12.73	15.35	14.06	29.02	21.69	22.70
AT1G04530	AT1G04530.1	26.82	31.91	34.30	25.19	24.43	25.29
AT1G04540	AT1G04540.1	2.34	4.08	1.75	2.78	1.91	2.93
AT1G04550	AT1G04550.1,AT1G04550.2	21.22	31.46	17.96	30.87	26.00	31.27
AT1G04555	AT1G04555.1	9.05	6.31	10.98	7.59	7.71	5.75
AT1G04560	AT1G04560.1	0.00	0.10	0.50	0.00	0.00	0.00
AT1G04570	AT1G04570.1	1.16	0.95	0.38	2.02	1.64	1.61
AT1G04580	AT1G04580.1	0.47	0.28	0.62	0.93	0.92	0.81
AT1G04590	AT1G04590.1,AT1G04590.2	8.20	5.37	7.01	8.66	8.19	10.33
AT1G04600	AT1G04600.1	0.18	0.20	0.31	0.33	0.23	0.20
AT1G04610	AT1G04610.1	3.65	3.42	7.16	2.92	1.46	2.60
AT1G04620	AT1G04620.1	2.15	1.81	3.00	1.15	2.95	3.00
AT1G04625	AT1G04625.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04630	AT1G04630.1	54.28	44.65	57.30	60.02	38.58	52.18
AT1G04635	AT1G04635.1	13.79	10.13	12.47	28.54	20.03	30.90
AT1G04640	AT1G04640.1,AT1G04640.2	17.77	19.64	23.59	16.09	17.59	12.51
AT1G04645	AT1G04645.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04650	AT1G04650.1	2.03	1.38	0.74	1.30	1.54	0.84
AT1G04660	AT1G04660.1	0.00	0.00	0.00	0.21	0.10	0.00
AT1G04670	AT1G04670.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04680	AT1G04680.1	32.19	48.10	34.97	93.85	60.27	58.15
AT1G04684	AT1G04684.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04690	AT1G04690.1	49.81	43.94	51.33	68.43	48.98	45.51
AT1G04700	AT1G04700.1	3.20	1.70	2.09	1.68	1.95	1.59
AT1G04710	AT1G04710.1	6.99	8.98	7.74	9.68	6.07	8.80
AT1G04720	AT1G04720.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04730	AT1G04730.1	4.32	2.62	2.52	4.73	2.49	3.53
AT1G04750	AT1G04750.1,AT1G04750.2	129.98	134.93	157.14	145.10	139.56	151.38
AT1G04760	AT1G04760.1	1.14	0.70	0.25	5.73	4.29	6.30
AT1G04770	AT1G04770.1	26.99	33.96	23.28	33.98	34.70	35.34
AT1G04778	AT1G04778.1	11.53	1.60	15.51	22.61	6.26	7.84
AT1G04780	AT1G04780.1	25.49	27.26	24.43	22.00	23.88	22.05
AT1G04790	AT1G04790.1	11.82	10.54	12.13	8.56	9.06	10.56
AT1G04800	AT1G04800.1	1.27	0.39	0.17	0.43	0.00	0.29
AT1G04810	AT1G04810.1	35.76	34.15	34.27	24.95	25.82	24.68
AT1G04820	AT1G04820.1	218.66	211.36	216.75	341.42	246.77	272.32
AT1G04830	AT1G04830.1,AT1G04830.2	13.96	13.48	16.84	13.16	12.43	9.83
AT1G04840	AT1G04840.1	0.63	0.54	0.54	0.76	0.61	0.63
AT1G04850	AT1G04850.1	145.18	138.12	151.31	134.57	126.62	127.98
AT1G04860	AT1G04860.1	12.09	14.79	11.80	11.84	11.37	10.45
AT1G04870	AT1G04870.1,AT1G04870.2	38.59	39.91	45.60	45.98	39.23	36.16
AT1G04880	AT1G04880.1	0.30	0.36	1.00	0.16	0.17	0.18
AT1G04890	AT1G04890.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04900	AT1G04900.1	9.34	10.33	7.65	13.25	9.72	9.08
AT1G04910	AT1G04910.1	24.29	26.87	28.33	28.84	23.40	24.38
AT1G04920	AT1G04920.1	0.00	0.00	0.06	0.00	0.11	0.14
AT1G04930	AT1G04930.1,AT1G04930.2	2.53	1.54	2.04	3.91	2.74	3.96
AT1G04940	AT1G04940.1	19.54	19.94	24.62	19.33	20.39	21.53
AT1G04945	AT1G04945.1,AT1G04945.2,AT1G04945.3	5.76	5.66	3.68	8.57	6.17	6.15
AT1G04950	AT1G04950.1,AT1G04950.2,AT1G04950.3	13.11	14.49	13.97	13.57	10.55	11.79
AT1G04960	AT1G04960.1,AT1G04960.2	20.30	24.35	21.20	18.82	25.27	20.77
AT1G04970	AT1G04970.1,AT1G04970.2	26.42	27.83	33.29	27.05	26.06	27.07
AT1G04980	AT1G04980.1	16.90	14.14	14.04	28.77	23.03	22.43
AT1G04985	AT1G04985.1	25.09	27.68	34.79	26.84	22.97	25.61
AT1G04990	AT1G04990.1,AT1G04990.2	7.67	6.33	9.21	12.04	13.78	11.44
AT1G05000	AT1G05000.1,AT1G05000.2	10.53	33.60	12.69	57.80	36.14	57.31
AT1G05010	AT1G05010.1	29.81	39.70	38.82	36.20	35.54	37.88
AT1G05020	AT1G05020.1	0.41	0.04	0.58	0.22	0.08	0.37
AT1G05030	AT1G05030.1	1.36	2.93	1.53	3.84	4.33	4.20
AT1G05040	AT1G05040.1,AT1G05040.2	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05055	AT1G05055.1	8.49	12.52	9.33	13.98	7.66	10.03
AT1G05060	AT1G05060.1	25.97	34.30	28.35	28.17	24.93	32.91
AT1G05061	AT1G05061.1	0.20	0.00	0.92	0.67	0.00	0.42
AT1G05065	AT1G05065.1	0.00	0.00	0.00	0.00	2.08	0.94
AT1G05070	AT1G05070.1	16.44	21.09	19.20	22.69	26.98	22.34
AT1G05080	AT1G05080.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05085	AT1G05085.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05090	AT1G05090.1	3.46	2.50	1.31	2.70	1.86	1.64
AT1G05100	AT1G05100.1	0.77	3.80	0.43	2.69	2.30	1.24
AT1G05120	AT1G05120.1	19.49	17.87	18.03	15.24	14.12	15.25
AT1G05135	AT1G05135.1	0.61	0.27	0.09	0.57	0.05	0.26
AT1G05136	AT1G05136.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05140	AT1G05140.1	9.77	17.24	8.41	7.74	7.38	6.45
AT1G05150	AT1G05150.1	16.53	16.29	15.16	13.37	13.56	10.83
AT1G05160	AT1G05160.1	5.50	3.35	4.21	3.07	4.07	3.14
AT1G05170	AT1G05170.1,AT1G05170.2	9.24	6.67	8.22	9.13	8.97	8.59
AT1G05180	AT1G05180.1,AT1G05180.2,AT1G05180.3	28.46	30.10	28.98	29.65	30.27	25.38
AT1G05190	AT1G05190.1	29.44	44.40	25.93	31.65	41.16	29.21
AT1G05200	AT1G05200.1,AT1G05200.2	0.94	0.74	0.97	1.97	1.90	0.92
AT1G05205	AT1G05205.1	79.00	50.15	74.66	112.57	100.02	101.29
AT1G05210	AT1G05210.1	16.75	12.38	15.49	22.77	18.23	16.66
AT1G05220	AT1G05220.1,AT1G05220.2	8.29	10.15	17.70	9.51	5.74	4.90
AT1G05230	AT1G05230.1,AT1G05230.2,AT1G05230.3,AT1G05230.4	1.22	0.59	0.73	0.21	0.36	0.45
AT1G05240	AT1G05240.1	113.96	115.85	140.48	129.32	159.27	202.47
AT1G05250	AT1G05250.1	19.26	12.32	24.60	18.91	21.04	16.43
AT1G05260	AT1G05260.1	191.14	112.78	171.77	206.72	190.50	211.89
AT1G05270	AT1G05270.1	45.18	40.86	43.78	33.24	36.22	35.43
AT1G05280	AT1G05280.1	0.94	1.22	1.05	1.23	0.91	1.48
AT1G05290	AT1G05290.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05291	AT1G05291.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05300	AT1G05300.1,AT1G05300.2	5.67	3.89	5.91	1.83	8.44	3.65
AT1G05310	AT1G05310.1	3.53	5.58	3.18	3.58	4.07	4.30
AT1G05320	AT1G05320.1,AT1G05320.2,AT1G05320.3	32.40	36.56	32.35	27.36	32.34	31.81
AT1G05330	AT1G05330.1	0.75	3.00	0.00	0.00	0.00	0.00
AT1G05340	AT1G05340.1	13.39	14.23	10.97	6.41	4.38	5.85
AT1G05350	AT1G05350.1	19.15	17.99	16.27	20.17	20.00	18.10
AT1G05360	AT1G05360.1	13.63	14.34	10.41	15.12	10.27	9.69
AT1G05370	AT1G05370.1	1.01	2.18	0.97	3.04	2.98	3.72
AT1G05380	AT1G05380.1,AT1G05380.2	12.97	12.34	11.74	11.35	10.57	10.00
AT1G05385	AT1G05385.1	7.42	11.91	8.21	3.16	5.62	5.62
AT1G05390	AT1G05390.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05400	AT1G05400.1,AT1G05400.2	2.32	1.54	2.20	1.63	1.56	1.40
AT1G05410	AT1G05410.1,AT1G05410.2	13.86	18.44	14.70	12.12	10.63	12.33
AT1G05420	AT1G05420.1	1.78	1.06	2.56	2.22	2.14	3.13
AT1G05430	AT1G05430.1	19.10	28.40	24.75	28.80	30.70	25.21
AT1G05440	AT1G05440.1	3.27	1.80	1.66	4.04	2.17	2.94
AT1G05450	AT1G05450.1,AT1G05450.2	1.50	1.59	0.86	2.47	2.36	0.95
AT1G05460	AT1G05460.1	3.41	4.88	3.62	4.26	5.11	3.95
AT1G05470	AT1G05470.1	10.68	8.50	8.91	9.03	6.40	8.45
AT1G05490	AT1G05490.1	0.10	0.66	0.33	0.42	0.36	0.30
AT1G05500	AT1G05500.1	34.32	33.02	31.91	41.54	38.88	39.92
AT1G05510	AT1G05510.1	0.00	0.00	0.00	0.00	0.00	0.03
AT1G05520	AT1G05520.1	21.92	20.92	21.07	29.19	23.20	23.30
AT1G05530	AT1G05530.1	4.11	4.09	3.27	4.98	3.23	1.10
AT1G05540	AT1G05540.1	0.17	0.00	0.10	0.00	0.00	0.13
AT1G05550	AT1G05550.1,AT1G05550.2,AT1G05550.3	0.00	0.00	0.00	0.00	0.05	0.12
AT1G05560	AT1G05560.1	8.38	17.33	12.43	11.20	9.20	8.14
AT1G05562	AT1G05562.1	0.37	0.00	3.04	0.34	0.00	0.00
AT1G05570	AT1G05570.1,AT1G05570.2	50.78	41.53	56.58	25.42	39.34	31.16
AT1G05575	AT1G05575.1	43.70	22.74	41.00	9.83	19.67	9.58
AT1G05577	AT1G05577.1	1.91	2.19	1.27	1.74	0.79	0.52
AT1G05580	AT1G05580.1,AT1G05580.2	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05590	AT1G05590.1	4.51	6.04	3.94	4.53	4.31	3.38
AT1G05600	AT1G05600.1,AT1G05600.2	5.00	4.50	4.08	3.34	3.69	3.31
AT1G05610	AT1G05610.1	0.18	0.10	0.20	0.56	0.61	0.08
AT1G05615	AT1G05615.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05620	AT1G05620.1,AT1G05620.2	41.41	49.47	45.34	50.92	36.72	40.89
AT1G05630	AT1G05630.1,AT1G05630.2	3.21	2.46	2.48	3.09	3.81	4.25
AT1G05640	AT1G05640.1	2.26	1.38	1.38	1.76	1.38	1.69
AT1G05650	AT1G05650.1	27.31	29.63	38.55	28.17	21.69	35.03
AT1G05660	AT1G05660.1	18.19	9.88	16.37	18.39	14.44	13.53
AT1G05670	AT1G05670.1,AT1G05670.2	1.94	0.86	1.26	1.79	1.62	2.13
AT1G05675	AT1G05675.1	0.12	0.62	1.07	0.00	0.00	0.11
AT1G05680	AT1G05680.1	14.72	21.07	12.97	11.49	5.60	6.32
AT1G05690	AT1G05690.1	1.52	4.06	0.92	1.68	1.49	1.17
AT1G05700	AT1G05700.1	3.73	3.56	5.59	13.61	8.61	11.72
AT1G05710	AT1G05710.1,AT1G05710.2,AT1G05710.3,AT1G05710.4,AT1G05710.5	12.50	10.71	9.25	27.51	25.44	26.44
AT1G05720	AT1G05720.1	60.92	62.18	60.44	67.65	62.74	61.38
AT1G05730	AT1G05730.1	3.49	2.06	3.30	7.96	7.89	7.43
AT1G05740	AT1G05740.1	0.00	0.00	0.00	1.55	0.00	0.00
AT1G05750	AT1G05750.1	1.32	1.22	1.24	0.78	1.43	0.37
AT1G05760	AT1G05760.1	3.80	8.34	6.90	4.82	4.48	2.91
AT1G05770	AT1G05770.1	4.47	5.36	4.71	2.68	6.41	2.75
AT1G05780	AT1G05780.1	6.99	20.90	19.21	11.96	13.07	6.90
AT1G05785	AT1G05785.1,AT1G05785.2	14.47	16.61	18.94	21.12	10.96	19.80
AT1G05790	AT1G05790.1,AT1G05790.2	12.75	14.29	13.56	10.23	9.95	10.52
AT1G05800	AT1G05800.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05805	AT1G05805.1	31.09	26.12	26.18	17.50	19.01	14.35
AT1G05810	AT1G05810.1	47.30	43.39	34.67	29.29	25.48	26.32
AT1G05820	AT1G05820.1,AT1G05820.2	1.40	1.02	2.80	1.14	1.69	1.11
AT1G05830	AT1G05830.1,AT1G05830.2	12.16	10.15	10.64	7.82	9.28	9.14
AT1G05835	AT1G05835.1	0.65	3.60	4.73	1.55	2.50	0.48
AT1G05840	AT1G05840.1	42.67	39.98	43.57	17.75	19.15	20.13
AT1G05850	AT1G05850.1	269.59	290.53	275.70	283.17	295.01	314.99
AT1G05860	AT1G05860.1	12.92	6.78	10.68	10.59	8.37	9.67
AT1G05870	AT1G05870.1,AT1G05870.2,AT1G05870.3,AT1G05870.4	39.52	41.63	37.95	56.47	47.53	50.71
AT1G05880	AT1G05880.1,AT1G05880.2	0.46	0.21	0.10	0.37	0.12	0.40
AT1G05890	AT1G05890.1,AT1G05890.2	49.11	53.36	52.60	32.93	37.85	35.13
AT1G05894	AT1G05894.1	1.09	0.98	1.01	0.57	0.32	1.61
AT1G05900	AT1G05900.1,AT1G05900.2	10.62	15.89	11.41	9.11	11.37	11.14
AT1G05910	AT1G05910.1	9.60	8.97	9.25	12.55	10.88	9.98
AT1G05920	AT1G05920.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05925	AT1G05925.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05930	AT1G05930.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05940	AT1G05940.1	16.83	18.53	17.31	14.71	14.59	18.35
AT1G05950	AT1G05950.1	3.42	2.58	2.05	4.50	4.87	3.97
AT1G05960	AT1G05960.1,AT1G05960.2	24.75	23.92	24.24	21.97	25.44	22.01
AT1G05970	AT1G05970.1,AT1G05970.2	7.03	5.79	9.88	7.24	8.10	6.14
AT1G05980	AT1G05980.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05990	AT1G05990.1	0.00	1.82	1.07	2.48	2.98	2.07
AT1G06000	AT1G06000.1	17.60	29.29	21.13	59.70	44.31	55.07
AT1G06002	AT1G06002.1	0.00	0.00	0.00	0.00	2.63	0.62
AT1G06010	AT1G06010.1	24.80	14.96	14.68	16.16	16.88	16.43
AT1G06020	AT1G06020.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06030	AT1G06030.1	0.00	0.08	0.00	0.19	0.00	0.00
AT1G06040	AT1G06040.1,AT1G06040.2	144.99	233.62	141.49	150.02	100.82	161.80
AT1G06050	AT1G06050.1	6.92	9.03	9.44	5.47	4.60	5.87
AT1G06060	AT1G06060.1	16.30	23.85	24.51	17.25	14.67	12.36
AT1G06070	AT1G06070.1	11.03	10.74	10.53	11.14	10.79	12.46
AT1G06080	AT1G06080.1	2.95	2.98	4.79	11.19	3.78	3.47
AT1G06090	AT1G06090.1	18.77	22.18	26.70	17.88	12.82	14.84
AT1G06100	AT1G06100.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06110	AT1G06110.1	41.89	48.96	46.78	32.63	32.85	31.69
AT1G06120	AT1G06120.1	16.48	15.96	15.17	6.34	9.77	8.22
AT1G06130	AT1G06130.1,AT1G06130.2	16.21	18.57	16.07	15.82	13.50	13.31
AT1G06135	AT1G06135.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06137	AT1G06137.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06140	AT1G06140.1	0.72	0.26	0.17	0.86	0.68	0.31
AT1G06148	AT1G06148.1,AT1G06148.2	0.00	0.64	0.00	0.22	0.00	0.00
AT1G06149	AT1G06149.1	4.29	4.43	3.48	4.23	4.11	2.90
AT1G06150	AT1G06150.1,AT1G06150.2	5.30	6.02	4.44	5.00	6.62	4.33
AT1G06160	AT1G06160.1	13.60	9.51	16.23	5.76	11.15	5.41
AT1G06170	AT1G06170.1,AT1G06170.2	0.01	0.20	0.62	0.59	1.43	0.75
AT1G06180	AT1G06180.1	14.55	20.54	18.35	22.96	23.10	19.24
AT1G06190	AT1G06190.1,AT1G06190.2	17.45	19.20	11.41	20.12	17.15	17.13
AT1G06200	AT1G06200.1	57.54	73.93	60.76	64.14	58.55	63.39
AT1G06210	AT1G06210.1,AT1G06210.2	25.88	27.06	26.58	37.27	29.77	28.36
AT1G06220	AT1G06220.1,AT1G06220.2	23.41	21.17	17.48	26.35	21.98	19.91
AT1G06225	AT1G06225.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06230	AT1G06230.1,AT1G06230.2,AT1G06230.3	23.75	24.75	22.95	19.39	21.30	18.91
AT1G06240	AT1G06240.1	4.44	3.69	2.42	3.22	4.42	3.28
AT1G06250	AT1G06250.1	0.48	0.11	0.35	0.31	0.06	0.39
AT1G06260	AT1G06260.1	0.00	0.00	0.28	0.61	0.00	0.07
AT1G06265	AT1G06265.1,AT1G06265.2	1.20	0.80	0.94	1.56	0.34	2.09
AT1G06270	AT1G06270.1	2.34	2.06	2.68	3.80	4.21	1.96
AT1G06280	AT1G06280.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06290	AT1G06290.1	48.99	48.47	49.50	43.73	41.75	43.00
AT1G06310	AT1G06310.1	1.67	0.50	0.84	1.10	0.65	0.36
AT1G06320	AT1G06320.1	0.00	0.60	3.04	0.56	0.24	0.63
AT1G06330	AT1G06330.1	0.00	0.00	0.00	0.95	0.98	0.40
AT1G06340	AT1G06340.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06350	AT1G06350.1	1.51	0.57	0.83	3.97	2.64	1.72
AT1G06360	AT1G06360.1	0.00	0.34	0.00	0.22	0.00	0.00
AT1G06370	AT1G06370.1	1.37	1.31	2.60	1.01	0.97	1.01
AT1G06380	AT1G06380.1	7.42	8.42	9.60	12.69	10.52	11.49
AT1G06390	AT1G06390.1,AT1G06390.2	50.71	53.97	46.71	36.31	35.84	36.72
AT1G06400	AT1G06400.1	103.93	122.52	118.17	82.15	91.16	99.05
AT1G06410	AT1G06410.1	57.97	59.43	59.37	42.15	47.33	48.47
AT1G06420	AT1G06420.1,AT1G06420.2	1.38	1.29	2.14	5.06	5.57	3.55
AT1G06430	AT1G06430.1	7.86	24.26	10.79	12.77	12.62	14.90
AT1G06440	AT1G06440.1	2.06	1.31	1.29	1.97	1.82	1.77
AT1G06450	AT1G06450.1	3.13	8.78	3.29	3.74	4.47	4.93
AT1G06460	AT1G06460.1	3.63	1.50	2.26	0.73	2.00	1.72
AT1G06470	AT1G06470.1,AT1G06470.2	10.82	16.08	14.84	18.37	16.57	15.89
AT1G06475	AT1G06475.1	8.98	11.10	20.41	20.41	14.04	24.94
AT1G06480	AT1G06480.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06490	AT1G06490.1	1.36	1.73	1.79	1.89	2.21	1.28
AT1G06500	AT1G06500.1,AT1G06500.2,AT1G06500.3,AT1G06500.4	10.18	13.05	11.60	12.30	11.22	14.22
AT1G06510	AT1G06510.1	9.43	10.69	10.57	5.93	4.31	7.21
AT1G06515	AT1G06515.1,AT1G06515.2	28.29	32.15	38.95	46.18	35.87	27.64
AT1G06520	AT1G06520.1	2.60	6.31	5.72	5.90	8.89	3.63
AT1G06530	AT1G06530.1	62.57	80.01	58.94	64.34	58.26	53.65
AT1G06540	AT1G06540.1	0.00	0.00	0.00	1.71	0.00	0.00
AT1G06550	AT1G06550.1	62.54	62.87	65.53	93.82	79.95	84.60
AT1G06560	AT1G06560.1	8.71	8.18	8.02	9.32	10.44	9.04
AT1G06570	AT1G06570.1,AT1G06570.2	47.39	52.90	64.13	11.73	14.30	16.47
AT1G06580	AT1G06580.1	1.75	1.46	1.01	1.21	1.56	0.64
AT1G06590	AT1G06590.1	3.93	4.84	5.61	4.68	4.05	3.95
AT1G06610	AT1G06610.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06620	AT1G06620.1	35.06	43.91	46.27	40.23	36.27	42.60
AT1G06630	AT1G06630.1,AT1G06630.2,AT1G06630.3	9.22	13.31	8.63	8.15	6.53	6.84
AT1G06640	AT1G06640.1,AT1G06640.2,AT1G06640.3	230.24	253.92	222.29	227.32	275.23	271.34
AT1G06645	AT1G06645.1	2.26	1.20	1.98	0.51	0.57	0.66
AT1G06650	AT1G06650.1,AT1G06650.2	24.01	36.41	29.38	16.43	23.09	22.89
AT1G06660	AT1G06660.1	4.66	4.69	6.35	5.76	4.14	4.29
AT1G06670	AT1G06670.1	12.69	12.93	11.83	16.71	12.94	12.47
AT1G06680	AT1G06680.1,AT1G06680.2	66.94	81.06	72.92	43.90	49.30	58.71
AT1G06690	AT1G06690.1	3.06	5.39	2.00	3.49	4.52	5.99
AT1G06700	AT1G06700.1,AT1G06700.2	78.57	82.33	81.24	51.30	58.59	56.24
AT1G06710	AT1G06710.1	0.84	1.32	1.35	1.56	1.71	1.80
AT1G06720	AT1G06720.1	12.53	11.04	10.59	15.55	10.33	13.28
AT1G06730	AT1G06730.1	5.56	5.76	6.18	7.32	6.31	7.23
AT1G06740	AT1G06740.1	1.76	1.42	0.97	1.74	2.02	2.56
AT1G06750	AT1G06750.1,AT1G06750.2	0.00	0.03	0.39	0.11	0.06	0.11
AT1G06760	AT1G06760.1	222.37	235.64	246.06	206.33	213.60	200.33
