	gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
4242	AT1G52270	AT1G52270	0.0	0.0	0.0	0.131685	0.263355	0.0
4243	AT1G52280	RABG3D	42.44593	37.335762	45.896851	67.262436	62.962109	63.308144
4244	AT1G52290	PERK15	0.568058	1.085531	0.419501	2.137489	1.64659	1.425982
4245	AT1G52300	RPL37B	750.64502	710.095886	779.327454	966.297791	737.13031	815.160645
4246	AT1G52310	AT1G52310	12.058106	9.733382	9.721116	19.672876	16.115522	16.991158
4247	AT1G52315	AT1G52315	2.160627	0.093107	1.920671	1.476614	1.12436	1.325771
4248	AT1G52320	AT1G52320	20.205561	19.016912	19.802979	20.098202	22.125731	19.589703
4249	AT1G52325	AT1G52325	0.0	0.0	0.0	0.0	0.0	0.0
4250	AT1G52330	AT1G52330	14.46383	13.978755	20.190224	15.473301	12.842641	14.912336
4251	AT1G52340	ABA2	34.540165	32.924728	23.173418	33.906803	34.75943	30.896978
4252	AT1G52342	AT1G52342	24.652109	61.508617	28.057718	2.266975	10.473403	10.995537
4253	AT1G52343	AT1G52343	0.0	1.182876	0.885219	0.0	0.996501	0.254609
4254	AT1G52347	AT1G52347	0.0	0.0	0.0	0.0	0.0	0.438339
4255	AT1G52350	AT1G52350	0.0	0.0	0.0	0.0	0.0	0.0
4256	AT1G52360	AT1G52360	65.021141	60.60989	59.605061	84.159103	69.486008	72.712891
4257	AT1G52370	AT1G52370	13.128288	8.936871	9.617914	17.370947	15.345562	14.339499
4258	AT1G52380	NUP50A	32.430416	29.330133	36.593502	30.863966	28.455473	32.478111
4259	AT1G52390	AT1G52390	0.0	0.0	0.0	0.0	0.0	0.0
4260	AT1G52400	BGLU18	6.060039	5.773085	3.08153	2.19429	1.887996	1.102346
4261	AT1G52410	TSA1	20.377575	19.362946	17.499617	27.164421	28.783747	23.840366
4262	AT1G52415	AT1G52415	0.0	0.0	0.0	0.0	0.0	0.0
4263	AT1G52420	AT1G52420	63.357037	76.111214	63.312782	59.281269	64.409836	59.696888
4264	AT1G52430	AT1G52430	0.197479	0.445746	0.182103	0.703995	0.176894	0.374253
4265	AT1G52450	AT1G52450	0.234329	0.34965	0.277035	0.670965	0.266025	0.433777
4266	AT1G52500	FPG1	12.695829	11.243765	15.540604	15.54406	20.86058	15.458242
4267	AT1G52510	AT1G52510	4.570394	3.829572	3.141108	4.889571	5.852848	7.330477
4268	AT1G52520	FRS6	4.749864	5.74391	3.131685	4.812475	3.632289	6.146231
4269	AT1G52530	AT1G52530	1.589481	1.163624	3.272307	2.5925	1.341017	0.0
4270	AT1G52540	AT1G52540	25.154932	31.99502	25.318859	31.017302	26.296524	31.993982
4271	AT1G52550	AT1G52550	1.897708	3.831824	2.63641	4.12885	5.104559	2.876647
4272	AT1G52560	HSP26.5	9.214593	19.071264	9.948932	19.350073	25.491421	22.100748
4273	AT1G52565	AT1G52565	11.794714	16.365713	18.751961	13.206627	12.585337	21.143566
4274	AT1G52570	PLDALPHA2	0.373739	1.759143	0.873858	2.668931	1.44226	2.014462
4275	AT1G52580	ATRBL5	0.0	0.0	1.597586	0.486764	0.357954	0.363999
4276	AT1G52590	AT1G52590	7.209199	12.394295	6.508776	4.242967	7.238022	4.434136
4277	AT1G52600	AT1G52600	63.229607	66.131302	76.628906	94.006149	79.010582	84.562653
4278	AT1G52620	AT1G52620	2.836563	3.689367	3.086667	3.08582	2.652144	3.215696
4279	AT1G52630	AT1G52630	10.92548	10.737994	7.057985	11.417806	9.532846	10.34839
4280	AT1G52640	AT1G52640	0.241272	0.0	0.647134	0.85621	0.961622	0.960883
4281	AT1G52650	AT1G52650	1.340981	0.340229	1.712904	1.088823	0.533755	0.599711
4282	AT1G52660	AT1G52660	6.211537	5.062418	6.082164	6.173318	6.274626	5.066927
4283	AT1G52670	AT1G52670	48.212646	42.171806	41.886307	61.442757	40.69175	48.391422
4284	AT1G52690	AT1G52690	2.401193	15.004018	0.436572	0.266338	0.0	0.372571
4285	AT1G52695	AT1G52695	0.0	0.0	0.0	0.0	0.0	0.0
4286	AT1G52700	AT1G52700	1.63682	2.770897	0.740654	7.767505	9.899399	5.591884
4287	AT1G52710	AT1G52710	20.965679	27.007528	24.824102	15.328588	25.076418	23.450129
4288	AT1G52720	AT1G52720	70.550781	49.877594	70.435188	48.831787	61.479954	53.966579
4289	AT1G52730	AT1G52730	31.331757	30.42923	26.930466	37.375317	29.559643	35.161976
4290	AT1G52740	HTA9	205.360016	187.223068	189.406006	140.253983	153.179092	140.452011
4291	AT1G52750	AT1G52750	13.080694	11.670357	12.980345	8.539154	8.998994	8.288625
4292	AT1G52760	CSE	268.892578	268.313812	264.312347	188.08992	186.87355	195.301437
4293	AT1G52770	AT1G52770	0.0	0.0	0.0	0.0	0.0	0.0
4294	AT1G52780	AT1G52780	12.580216	10.700977	8.715305	11.595157	13.08774	11.746767
4295	AT1G52790	AT1G52790	0.0	0.0	0.0	1.555899	7.667679	2.123828
4296	AT1G52800	AT1G52800	2.002818	3.812751	0.947213	0.553061	2.915463	0.490983
4297	AT1G52820	AT1G52820	1.832862	4.278451	7.058441	3.888341	26.082666	7.335165
4298	AT1G52825	AT1G52825	0.0	2.674228	0.0	3.984231	4.151334	3.166788
4299	AT1G52827	CDT1	0.0	0.0	0.0	0.0	0.0	0.0
4300	AT1G52850	AT1G52850	0.001595	0.003585	0.0	0.0	0.0	0.0
4301	AT1G52857	AT1G52857	0.0	0.0	0.0	0.0	0.0	0.423503
4302	AT1G52855	AT1G52855	0.0	0.454105	0.617747	0.0	1.163431	0.425394
4303	AT1G52860	AT1G52860	0.0	0.0	0.0	0.0	0.0	0.0
4304	AT1G52870	AT1G52870	10.102331	16.450281	8.283747	8.172426	11.977989	9.306686
4305	AT1G52880	NAC018	4.5268	9.717301	7.886045	5.528502	7.196445	6.708895
4306	AT1G52890	NAC019	0.0	0.0	1.152673	0.0	0.0	0.0
4307	AT1G52900	AT1G52900	0.0	0.0	0.0	0.0	0.0	0.0
4308	AT1G52905	AT1G52905	0.157089	0.511531	1.14961	6.433892	0.951452	0.0
4309	AT1G52910	AT1G52910	21.195858	15.932401	25.912281	20.744949	19.194418	20.319233
4310	AT1G52920	GCR2	0.286333	0.0	0.0	0.0	1.002726	0.808426
4311	AT1G52930	AT1G52930	57.041397	46.965103	59.206924	124.653687	80.317276	95.032112
4312	AT1G52940	PAP5	0.0	0.0	0.0	0.0	0.0	0.0
4313	AT1G52942	AT1G52942	0.0	0.0	0.0	0.0	0.0	0.272262
4314	AT1G52950	AT1G52950	0.0	0.0	0.0	0.0	0.0	0.0
4315	AT1G52960	AT1G52960	0.0	0.0	0.0	0.0	0.0	0.0
4316	AT1G52970	DD11	0.0	0.0	0.0	0.0	0.0	0.0
4317	AT1G52980	NUG2	53.63023	38.828159	47.329655	54.765396	44.00985	45.929996
4318	AT1G53000	KDSB	23.155691	25.278334	21.035942	18.348995	21.452194	19.975679
4319	AT1G53020	UBC26	0.0	0.0	0.0	0.0	0.0	0.0
4320	AT1G53023	UBC39	0.0	0.0	0.0	0.0	0.0	0.0
4321	AT1G53025	UBC26	9.096818	6.769943	7.552663	6.498427	8.132322	7.956394
4322	AT1G53030	COX17-2	29.911861	47.250732	39.719498	32.351059	26.850304	31.485359
4323	AT1G53035	AT1G53035	8.568099	9.006511	11.412663	14.917753	17.044952	11.408523
4324	AT1G53040	AT1G53040	13.523425	18.292065	16.074455	31.362562	25.344547	21.742456
4325	AT1G53050	AT1G53050	21.9916	24.14529	22.950531	25.948675	24.6036	20.049316
4326	AT1G53060	AT1G53060	2.0203	0.319631	0.512604	2.02615	1.850722	2.512251
4327	AT1G53070	AT1G53070	6.938203	4.846528	4.422767	19.190859	11.70479	12.990223
4328	AT1G53090	SPA4	3.964209	10.286533	4.565755	8.033143	7.508568	9.065204
4329	AT1G53100	AT1G53100	0.772719	2.055295	1.094944	3.424011	2.168902	5.376487
4330	AT1G53110	PPI4	3.555979	5.420343	4.304388	4.987992	5.334865	5.599164
4331	AT1G53120	AT1G53120	8.601217	12.856718	12.37492	10.605074	12.514402	7.068976
4332	AT1G53130	GRI	1.231039	0.148343	0.0	10.104291	3.856798	3.605268
4333	AT1G53140	DRP5A	6.212095	5.15431	5.462068	9.179782	7.466735	7.169175
4334	AT1G53160	SPL4	0.0	0.0	0.0	0.0	0.0	0.0
4335	AT1G53163	AT1G53163	11.96514	4.404457	4.379068	4.231668	3.429326	3.679292
4336	AT1G53165	ATMAP4K ALPHA1	18.459307	22.507299	16.081402	13.954427	17.791	15.361514
4337	AT1G53170	ERF8	6.674852	6.827719	5.248996	3.026312	2.539302	3.946504
4338	AT1G53180	AT1G53180	55.423016	71.762039	56.138237	36.997616	41.853691	37.718811
4339	AT1G53190	AT1G53190	24.605089	24.12462	21.408323	15.79389	20.485806	15.817782
4340	AT1G53200	AT1G53200	8.773057	7.099255	6.74858	6.924716	7.087694	6.646071
4341	AT1G53210	AT1G53210	129.381149	138.825302	119.539665	108.95726	123.77034	115.323227
4342	AT1G53220	AT1G53220	0.0	0.0	0.0	0.0	0.0	0.0
4343	AT1G53230	TCP3	2.054772	3.139932	2.419243	5.08786	5.463499	3.570368
4344	AT1G53233	AT1G53233	1.037604	0.0	0.0	0.534692	0.0	3.33039
4345	AT1G53240	mMDH1	232.997375	210.187332	206.506927	344.618744	240.733719	274.680908
4346	AT1G53250	AT1G53250	5.399307	4.650154	5.567174	4.304498	3.695621	5.737463
4347	AT1G53260	AT1G53260	0.0	0.0	0.0	0.0	0.0	0.0
4348	AT1G53265	AT1G53265	0.0	0.0	0.0	0.0	0.0	0.0
4349	AT1G53270	ABCG10	4.358874	6.653231	6.557479	6.475652	6.804562	9.546476
4350	AT1G53280	DJ1B	64.94043	84.843407	63.105305	75.615395	75.190613	79.914093
4351	AT1G53290	B3GALT14	16.044981	20.298023	18.4835	17.165533	19.485561	15.294181
4352	AT1G53300	TTL1	18.304594	15.113552	12.882879	37.630161	28.300201	29.052721
4353	AT1G53310	PPC1	103.847359	101.541908	95.520195	189.915787	124.554543	142.902969
4354	AT1G53320	TULP7	34.752609	33.394176	35.546368	24.339514	29.772133	28.139009
4355	AT1G53330	AT1G53330	0.119737	1.143053	1.785659	0.740011	0.645355	1.057076
4356	AT1G53340	AT1G53340	4.04757	1.3169	2.159493	2.293173	2.206833	2.218624
4357	AT1G53345	AT1G53345	5.83767	5.101623	5.006816	11.429506	7.325486	10.378621
4358	AT1G53350	RPP8L2	2.115458	2.534821	1.785987	1.939992	2.786423	2.129963
4359	AT1G53370	AT1G53370	0.0	0.740952	0.0	0.934479	0.0	0.0
4360	AT1G53380	AT1G53380	19.297178	15.525498	18.558884	26.162994	19.87211	20.687859
4361	AT1G53390	ABCG24	11.995691	12.490623	9.943392	17.096804	17.384007	15.84327
4362	AT1G53400	AT1G53400	60.894192	57.753727	55.570156	41.9286	45.285034	47.265224
4363	AT1G53410	AT1G53410	3.005932	2.692055	3.290736	4.449285	4.13321	3.584337
4364	AT1G53420	AT1G53420	0.0	0.334175	0.310082	0.432895	0.456116	0.261972
4365	AT1G53430	AT1G53430	20.225388	9.181579	18.713171	12.649858	18.379799	12.821535
4366	AT1G53440	AT1G53440	18.598259	12.598441	17.6334	12.631403	15.656129	10.723908
4367	AT1G53450	AT1G53450	2.513124	4.228802	3.849267	3.294425	3.089194	2.049624
4368	AT1G53460	AT1G53460	11.592984	7.809636	10.012606	19.689651	12.909329	12.410428
4369	AT1G53470	MSL4	12.415923	15.684442	10.231741	16.364304	7.467977	9.142322
4370	AT1G53480	MRD1	0.021325	0.0	0.0	0.0	0.0	0.260646
4371	AT1G53490	HEI10	2.180672	0.707124	0.494419	1.530797	0.733381	0.989033
4372	AT1G53500	RHM2	28.180378	33.51384	25.102362	49.93198	41.687397	44.357788
4373	AT1G53510	MPK18	20.856976	16.314123	17.999098	22.35722	22.611706	21.149977
4374	AT1G53520	FAP3	9.356703	6.747251	9.379123	14.757659	13.698848	13.658074
4375	AT1G53530	AT1G53530	15.265043	17.493999	21.206926	24.813982	18.598343	19.453493
4376	AT1G53540	HSP17.6C	1.616608	1.542842	1.592734	2.546895	1.377961	1.909604
4377	AT1G53541	AT1G53541	12.861073	12.082979	27.609373	32.150646	27.195812	34.817005
4378	AT1G53542	AT1G53542	18.73238	24.263018	38.146496	48.134136	38.696205	45.567631
4379	AT1G53543	AT1G53543	0.135229	0.241321	1.039291	1.001406	2.725592	0.665966
4380	AT1G53560	AT1G53560	38.486275	52.861099	35.169994	21.302954	23.271553	29.669825
4381	AT1G53570	MAP3KA	36.384777	49.416916	40.176914	29.837862	35.31551	41.174873
4382	AT1G53580	GLY3	222.471619	249.960663	253.144836	115.555405	163.497971	151.12117
4383	AT1G53590	NTMC2T6.1	41.631538	39.320744	41.637325	37.122513	38.396454	39.434025
4384	AT1G53600	PCMP-E63	0.35117	0.481466	0.931632	1.167037	1.325098	1.010404
4385	AT1G53610	AT1G53610	5.936702	10.001218	8.408635	7.792927	5.497986	7.515402
4386	AT1G53620	AT1G53620	0.784666	1.161817	0.499049	0.721554	0.163568	0.882298
4387	AT1G53625	AT1G53625	2.977853	6.939145	4.110592	8.268398	3.169372	7.608965
4388	AT1G53633	AT1G53633	8.148479	0.0	11.860202	6.125961	5.993022	5.314087
4389	AT1G53635	AT1G53635	2.337812	0.627792	1.351273	3.584585	2.10706	2.8331
4390	AT1G53640	AT1G53640	3.034236	5.326467	4.500574	2.7245	4.991529	3.761517
4391	AT1G53645	AT1G53645	29.079531	26.946642	26.977785	47.827	31.038658	36.090496
4392	AT1G53650	CID8	8.746478	8.056478	7.886394	13.23416	15.292665	12.84443
4393	AT1G53660	AT1G53660	8.192625	5.917671	11.380373	14.327084	11.546904	14.153537
4394	AT1G53670	MSRB1	23.240158	45.080238	36.184727	28.242701	31.971807	41.121655
4395	AT1G53680	GSTU28	75.723305	79.033623	88.48719	66.453789	59.127235	84.118492
4396	AT1G53700	WAG1	1.880032	0.301504	1.407651	1.368842	1.388853	1.149583
4397	AT1G53708	RTFL9	2.817879	3.623167	3.010968	5.044419	4.205403	5.543627
4398	AT1G53710	AT1G53710	17.32839	15.967193	18.090626	17.644987	19.236225	20.477821
4399	AT1G53720	CYP59	22.375233	20.745626	22.335703	21.169617	23.41218	19.65868
4400	AT1G53730	SRF6	38.888439	37.055157	42.479824	33.731201	31.169422	40.835281
4401	AT1G53750	RPT1A	161.272202	167.436188	178.406891	166.893478	138.526016	149.030136
4402	AT1G53760	AT1G53760	23.089859	25.387363	23.973089	34.147823	23.467438	30.45752
4403	AT1G53770	AT1G53770	10.193212	10.38628	9.461558	9.129572	10.62855	10.865179
4404	AT1G53780	RPT1B	22.002836	25.866329	26.219299	14.668511	20.39423	17.863667
4405	AT1G53785	AT1G53785	20.053213	17.315809	15.442135	8.957127	8.806461	13.646461
4406	AT1G53790	AT1G53790	5.196182	4.160274	3.267982	4.582994	5.068962	4.512544
4407	AT1G53800	AT1G53800	10.231481	12.084909	11.435508	12.120979	13.060751	9.867548
4408	AT1G53801	AT1G53801	0.0	0.0	0.0	0.102002	0.0	0.056913
4409	AT1G53810	AT1G53810	0.0	0.0	0.0	0.0	0.0	0.0
4410	AT1G53815	AT1G53815	0.0	0.0	0.0	0.0	0.0	0.0
4411	AT1G53820	ATL60	0.0	0.0	0.0	0.0	0.0	0.0
4412	AT1G53830	PME2	28.339243	23.813873	26.373777	20.255209	13.358288	25.208462
4413	AT1G53840	PME1	47.354851	51.63105	44.39193	30.157223	30.606268	26.754692
4414	AT1G53850	PAE1	152.733887	146.372467	184.578079	188.291046	166.260544	192.660507
4415	AT1G53860	AT1G53860	2.355506	0.507466	3.115062	2.407901	1.154073	2.185603
4416	AT1G53870	AT1G53870	0.0	0.0	0.0	0.0	0.0	0.0
4417	AT1G53880	AT1G53880	1.677263	1.40854	2.774997	2.75522	2.007789	2.869847
4418	AT1G53885	AT1G53885	2.256388	0.66841	2.050366	0.750679	2.061905	0.788777
4419	AT1G53887	AT1G53887	18.422604	12.070266	20.017591	7.199646	7.230733	15.910628
4420	AT1G53890	AT1G53890	0.0	0.0	0.0	0.0	0.0	0.0
4421	AT1G53900	AT1G53900	1.458031	1.276629	2.194402	2.077422	1.562316	1.995764
4422	AT1G53903	AT1G53903	0.290365	0.227663	0.476105	0.208333	0.519312	0.397181
4423	AT1G53910	RAP2-12	236.071396	277.361847	263.35321	180.480148	196.962418	193.8508
4424	AT1G53920	GLIP5	24.590857	16.293659	18.11071	28.316685	20.485258	25.189959
4425	AT1G53930	AT1G53930	0.226044	0.0	1.110873	0.0	0.0	0.0
4426	AT1G53935	AT1G53935	0.0	0.0	0.0	0.0	0.0	0.0
4427	AT1G53940	GLIP2	40.785141	19.043688	36.428326	31.805735	36.824093	43.307789
4428	AT1G53950	AT1G53950	0.0	0.0	0.0	0.0	0.0	0.0
4429	AT1G53970	AT1G53970	0.0	0.0	0.0	0.0	0.0	0.0
4430	AT1G53980	AT1G53980	0.0	0.0	0.0	0.0	0.0	0.0
4431	AT1G53990	GLIP3	20.235195	23.632599	23.655409	20.00692	27.393778	30.775257
4432	AT1G54000	GLL22	301.042328	421.224487	274.663086	424.260223	332.337799	370.240051
4433	AT1G54010	GLL23	92.979027	128.496368	80.164299	199.812225	154.18988	175.746506
4434	AT1G54020	AT1G54020	0.0	0.0	0.812984	0.0	0.0	0.941172
4435	AT1G54030	MVP1	87.243416	134.956635	99.802345	184.740295	156.852966	180.459061
4436	AT1G54035	AT1G54035	0.0	0.0	0.0	0.0	0.0	0.0
4437	AT1G54040	ESP	2.087046	0.22996	3.756707	2.590075	2.028285	1.519987
4438	AT1G54050	HSP17.4B	1.443728	0.0	0.0	1.976733	1.905674	1.737473
4439	AT1G54060	ASIL1	27.979496	28.074638	32.802776	25.73587	24.257906	28.274378
4440	AT1G54070	AT1G54070	0.0	0.0	0.754912	0.0	0.0	0.0
4441	AT1G54080	UBP1A	113.029045	114.931801	115.079582	115.153816	109.214745	121.471146
4442	AT1G54090	ATEXO70D2	26.121799	30.753231	27.46743	26.514233	25.094843	31.143747
4443	AT1G54095	AT1G54095	14.110572	30.142927	21.207319	10.995869	16.848921	15.055281
4444	AT1G54100	ALDH7B4	244.59697	217.17009	243.671967	91.734642	110.955154	106.085953
4445	AT1G54110	AT1G54110	7.130946	5.713736	6.595313	6.423252	4.445574	6.664626
4446	AT1G54115	CCX4	18.478014	24.691977	26.805714	17.464909	17.476133	17.133081
4447	AT1G54120	AT1G54120	8.632446	2.660462	3.644451	5.017472	3.533694	7.701483
4448	AT1G54130	RSH3	31.856892	34.353058	33.831665	19.336189	24.070295	21.107576
4449	AT1G54140	TAF9	12.992084	16.80246	10.963438	20.38707	16.220734	18.779078
4450	AT1G54150	AT1G54150	12.957132	12.391638	14.983926	13.238079	12.673921	12.934844
4451	AT1G54160	NFYA5	1.17662	1.582659	2.080642	0.649632	1.448346	0.83931
4452	AT1G54170	CID3	27.702473	26.77305	28.824463	27.061008	25.595493	26.108391
4453	AT1G54180	BRXL3	4.614398	7.204549	6.581982	6.062355	4.670054	5.102329
4454	AT1G54200	AT1G54200	4.651094	7.287465	5.857333	6.943164	9.586558	6.095532
4455	AT1G54210	ATG12A	29.262314	25.586481	28.168194	13.328703	21.843904	20.735439
4456	AT1G54215	AT1G54215	0.0	0.719436	0.181565	0.426123	1.061422	0.0
4457	AT1G54217	AT1G54217	5.281067	4.352413	2.0673	8.362934	6.436803	4.490102
4458	AT1G54220	AT1G54220	16.532457	13.338835	13.272509	19.659781	18.687601	18.234766
4459	AT1G54230	AT1G54230	0.0	0.0	0.0	0.0	0.0	0.0
4460	AT1G54240	AT1G54240	0.0	0.0	0.0	0.0	0.0	0.0
4461	AT1G54250	NRPB8A	33.352451	22.768396	18.967304	25.47084	30.558374	19.457834
4462	AT1G54260	AT1G54260	0.755305	0.224154	0.0	1.100429	0.685334	0.9286
4463	AT1G54270	TIF4A-2	69.774055	87.621239	65.062798	118.256561	81.962494	103.691467
4464	AT1G54280	ALA6	0.0	0.0	0.077118	0.0	0.0	0.0
4465	AT1G54290	AT1G54290	15.710647	24.254112	27.780243	22.415642	22.944319	23.952013
4466	AT1G54300	AT1G54300	0.0	0.0	0.0	0.0	0.0	0.0
4467	AT1G54310	AT1G54310	5.043655	6.591563	6.505971	5.544888	5.722234	6.530816
4468	AT1G54320	ALIS3	126.843338	145.87706	142.626968	103.070946	122.664589	131.551971
4469	AT1G54330	ANAC020	2.75676	4.146631	3.392175	2.107052	1.514695	2.944251
4470	AT1G54340	ICDH	46.852249	47.302238	53.332043	54.055977	52.991776	56.340813
4471	AT1G54350	ABCC2	9.237133	8.318507	7.79272	6.171253	7.215422	7.474051
4472	AT1G54355	AT1G54355	0.065722	0.65528	0.274182	0.208337	0.224166	0.0
4473	AT1G54360	TAF6B	31.670893	34.427807	28.532543	28.601028	27.392426	25.609915
4474	AT1G54370	NHX5	34.108253	23.633972	31.829617	23.132509	23.28101	25.309847
4475	AT1G54380	AT1G54380	10.389776	7.773823	10.184958	15.076054	12.954557	13.167593
4476	AT1G54385	AT1G54385	4.235299	3.089343	2.733954	10.551643	5.324053	5.691023
4477	AT1G54390	ING2	25.33869	20.353863	23.443254	21.624302	19.472553	19.550545
4478	AT1G54400	AT1G54400	1.781337	2.162499	1.455629	1.552772	1.997771	3.822294
4479	AT1G54410	AT1G54410	3488.720947	2448.12793	3508.026123	1801.564087	2952.725586	1975.325684
4480	AT1G54420	AT1G54420	0.0	0.0	0.0	0.0	0.0	0.0
4481	AT1G54430	AT1G54430	0.0	0.0	0.0	0.0	0.0	0.0
4482	AT1G54440	AT1G54440	14.796446	11.393889	9.47117	15.940596	13.76679	13.983808
4483	AT1G54445	AT1G54445	0.0	0.0	0.0	0.0	0.0	0.0
4484	AT1G54450	B''DELTA	8.69997	8.809391	4.920487	10.613488	7.027853	6.982193
4485	AT1G54460	AT1G54460	51.112488	61.849701	55.533283	51.35693	56.202084	58.222588
4486	AT1G54470	RPP27	0.0	0.0	0.237457	0.0	0.0	0.0
4487	AT1G54490	XRN4	40.022671	37.302322	37.415619	35.954853	39.552376	37.191406
4488	AT1G54500	AT1G54500	22.976347	36.148426	23.248337	16.60853	28.6814	26.632469
4489	AT1G54510	NEK1	13.62021	11.005192	10.104137	15.09889	17.51577	11.242825
4490	AT1G54520	AT1G54520	24.188288	28.101788	27.182581	23.017233	21.442642	21.657637
4491	AT1G54530	AT1G54530	10.100766	10.059195	12.596274	13.299964	16.638186	15.639256
4492	AT1G54540	AT1G54540	15.380686	21.266724	16.440033	23.429691	20.317575	27.8951
4493	AT1G54550	AT1G54550	0.0	0.0	0.0	0.0	0.0	0.0
4494	AT1G54560	XI-E	0.346428	0.0	0.231653	0.188139	0.154338	0.244018
4495	AT1G54570	AT1G54570	5.57954	6.499188	6.138022	13.006866	17.079185	10.876047
4496	AT1G54575	AT1G54575	10.662936	18.557087	17.775789	27.903906	24.267536	20.69537
4497	AT1G54580	ACP2	315.603027	340.108826	371.807404	451.371613	357.724152	394.802582
4498	AT1G54590	AT1G54590	0.0	0.0	0.0	0.0	0.0	0.0
4499	AT1G54600	AT1G54600	0.0	0.097734	0.0	0.0	0.024819	0.0
4500	AT1G54610	AT1G54610	42.847454	37.340641	46.641808	47.811939	43.673805	44.72641
4501	AT1G54620	AT1G54620	0.0	0.0	0.0	0.0	0.0	0.900822
4502	AT1G54630	ACP3	187.585129	195.208008	210.931686	226.59433	177.09285	219.898529
4503	AT1G54640	AT1G54640	0.0	0.0	0.0	0.0	0.0	0.0
4504	AT1G54650	AT1G54650	7.035381	4.113321	4.768388	11.299134	6.654119	9.924409
4505	AT1G54660	AT1G54660	25.545538	33.144733	25.410652	34.494595	27.456091	27.292639
4506	AT1G54670	AT1G54670	0.0	0.0	0.0	0.0	0.0	0.0
4507	AT1G54680	AT1G54680	5.890561	6.406317	6.461326	4.207121	4.256678	5.259453
4508	AT1G54690	HTA3	63.45459	59.011028	68.354019	134.819153	91.176109	98.136948
4509	AT1G54700	AT1G54700	0.204522	0.0	0.0	0.0	0.0	0.488663
4510	AT1G54710	ATG18H	30.17944	32.525024	31.288111	20.447292	28.662418	23.864527
4511	AT1G54720	AT1G54720	0.0	0.0	0.0	0.0	0.0	0.0
4512	AT1G54730	AT1G54730	14.982766	7.664032	10.326949	11.696677	11.143759	10.774498
4513	AT1G54740	AT1G54740	63.448784	87.795837	83.183464	22.592318	44.756176	37.825195
4514	AT1G54750	AT1G54750	0.0	0.0	0.0	0.0	0.0	0.0
4515	AT1G54760	AGL85	0.0	1.501797	0.56391	1.660293	1.037671	0.0
4516	AT1G54770	AT1G54770	23.144337	22.308342	30.799736	46.704586	34.0322	41.963902
4517	AT1G54775	AT1G54775	0.0	0.0	0.0	0.0	0.0	0.0
4518	AT1G54780	TLP18.3	10.317954	16.952797	14.005025	14.505727	13.063075	15.805704
4519	AT1G54790	AT1G54790	3.549614	5.062995	4.470647	5.832211	5.689871	5.717308
4520	AT1G54820	AT1G54820	0.335601	0.0	0.777229	0.803061	1.078081	0.40578
4521	AT1G54830	NFYC3	28.766779	27.465994	28.496014	27.7782	26.063873	24.858871
4522	AT1G54840	IDM2	1.38812	0.810473	1.124639	0.694205	1.386071	1.293101
4523	AT1G54850	ACD22.3	8.711393	16.019518	9.315435	11.218672	10.258479	7.192992
4524	AT1G54860	AT1G54860	0.0	0.0	0.0	0.0	0.0	0.0
4525	AT1G54870	AT1G54870	0.0	0.0	0.0	0.0	0.0	0.0
4526	AT1G54880	AT1G54880	0.0	0.0	0.0	0.0	0.0	0.0
4527	AT1G54890	AT1G54890	10.053635	14.42764	12.922325	11.502314	7.385773	10.288606
4528	AT1G54905	AT1G54905	0.0	0.0	0.0	0.0	0.0	0.0
4529	AT1G54920	AT1G54920	49.023258	56.132778	46.184235	37.325054	45.527718	39.812878
4530	AT1G54923	AT1G54923	0.0	0.0	0.0	0.0	0.0	0.0
4531	AT1G54926	AT1G54926	0.0	0.0	0.0	0.0	0.0	0.0
4532	AT1G54930	AT1G54930	0.0	0.0	0.390969	0.0	0.0	0.0
4533	AT1G54940	GUX4	1.945793	2.166193	2.279356	2.865781	4.097612	2.369859
4534	AT1G54950	AT1G54950	2.81618	1.90054	5.27703	0.156294	0.673452	0.0
4535	AT1G54960	ANP2	6.352161	3.420617	4.460824	6.910647	6.656441	5.024438
4536	AT1G54970	PRP1	1.480279	2.750079	2.694053	4.342867	3.991037	2.451131
4537	AT1G54990	AXR4	46.707489	47.501797	45.413639	74.003464	57.534687	65.432129
4538	AT1G55000	AT1G55000	26.621744	29.51696	27.97522	15.257703	21.957443	17.570517
4539	AT1G55020	LOX1	40.443897	67.556374	48.020058	73.186012	83.220619	81.054985
4540	AT1G55030	AT1G55030	0.0	0.722102	0.0	0.29062	0.0	0.0
4541	AT1G55035	AT1G55035	0.057758	0.0	0.0	0.0	0.0	0.0
4542	AT1G55040	AT1G55040	3.777166	2.700069	2.602701	5.613521	3.075201	3.092602
4543	AT1G55050	AT1G55050	0.465544	0.459687	0.629112	1.005194	0.479068	0.649425
4544	AT1G55080	MED9	23.438707	21.920818	20.353155	27.023968	21.418791	27.591141
4545	AT1G55090	T7N22.4	22.315403	19.341942	20.817936	21.521971	27.190893	20.535978
4546	AT1G55100	AT1G55100	0.0	0.0	0.0	0.0	0.0	0.0
4547	AT1G55110	IDD7	4.668728	3.890619	4.709724	5.392771	5.433908	4.277332
4548	AT1G55120	CWINV3	11.979026	11.619817	11.456275	15.53513	14.056026	15.62771
4549	AT1G55130	TMN6	13.320189	15.872583	12.829114	15.599359	15.78039	10.951729
