gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT1G03760	AT1G03760.1	622.00	593.00	408.00	658.00	396.00	470.00
AT1G03770	AT1G03770.1,AT1G03770.2,AT1G03770.3	638.00	519.00	588.00	599.00	344.00	457.00
AT1G03780	AT1G03780.1,AT1G03780.2,AT1G03780.3	1096.00	683.00	1077.00	1192.00	1063.00	723.00
AT1G03790	AT1G03790.1	0.00	104.00	0.00	0.00	0.00	6.00
AT1G03800	AT1G03800.1	21.00	0.00	0.00	19.00	19.00	0.00
AT1G03810	AT1G03810.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03820	AT1G03820.1	2001.00	2104.00	2091.00	7863.00	3854.00	5920.00
AT1G03830	AT1G03830.1,AT1G03830.2	1121.00	804.00	562.00	1172.00	560.00	960.00
AT1G03840	AT1G03840.1,AT1G03840.2	472.00	405.00	327.00	747.00	229.00	517.00
AT1G03850	AT1G03850.1,AT1G03850.2	3693.00	5058.00	4538.00	1703.00	2233.00	2308.00
AT1G03860	AT1G03860.1,AT1G03860.2,AT1G03860.3	3759.00	3000.00	2951.00	5131.00	2542.00	3563.00
AT1G03870	AT1G03870.1	16714.00	12942.00	14650.00	12230.00	7203.00	12053.00
AT1G03880	AT1G03880.1	0.00	0.00	0.00	8.00	0.00	14.00
AT1G03890	AT1G03890.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03900	AT1G03900.1	9747.00	8810.00	8090.00	6713.00	4911.00	6703.00
AT1G03905	AT1G03905.1	531.00	850.00	539.00	721.00	320.00	392.00
AT1G03910	AT1G03910.1,AT1G03910.2	3835.00	3487.00	3553.00	3949.00	2487.00	3399.00
AT1G03920	AT1G03920.1	711.00	241.00	453.00	323.00	428.00	484.00
AT1G03930	AT1G03930.1	1136.00	1235.00	1036.00	1424.00	899.00	1098.00
AT1G03935	AT1G03935.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03940	AT1G03940.1	131.79	88.70	70.59	332.92	174.67	272.09
AT1G03950	AT1G03950.1	973.00	775.00	914.00	982.00	720.00	1048.00
AT1G03960	AT1G03960.1,AT1G03960.2	496.00	279.00	487.00	761.00	387.00	574.00
AT1G03970	AT1G03970.1	1352.39	1545.32	1067.59	1012.72	760.77	1142.57
AT1G03980	AT1G03980.1	134.61	19.68	183.41	91.28	54.23	135.43
AT1G03982	AT1G03982.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03990	AT1G03990.1	103.00	97.00	164.00	136.00	75.00	74.00
AT1G04000	AT1G04000.1	406.00	433.00	426.00	481.00	299.00	455.00
AT1G04010	AT1G04010.1	668.00	490.00	587.00	892.00	443.00	675.00
AT1G04020	AT1G04020.1,AT1G04020.2	626.00	308.00	389.00	1041.00	498.00	504.00
AT1G04030	AT1G04030.1	1115.77	589.47	792.09	895.53	657.22	744.45
AT1G04040	AT1G04040.1	16249.23	10723.53	13474.91	13332.47	7865.78	12039.55
AT1G04050	AT1G04050.1	301.00	364.00	201.00	533.00	241.00	346.00
AT1G04070	AT1G04070.1	338.00	373.00	235.00	446.00	283.00	570.00
AT1G04080	AT1G04080.1,AT1G04080.2,AT1G04080.3	5163.00	4430.00	4248.00	4970.00	3156.00	4087.00
AT1G04090	AT1G04090.1	131.00	82.00	32.00	87.00	88.00	82.00
AT1G04100	AT1G04100.1	347.00	347.00	155.00	253.00	203.00	268.00
AT1G04110	AT1G04110.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04120	AT1G04120.1,AT1G04120.2	6825.00	6273.00	5288.00	10208.00	5270.00	7870.00
AT1G04130	AT1G04130.1	499.00	339.00	230.00	695.00	346.00	488.00
AT1G04140	AT1G04140.1,AT1G04140.2	7574.00	6917.00	6898.00	6447.00	4542.00	6209.00
AT1G04150	AT1G04150.1	25.00	13.00	119.00	1.00	11.00	15.00
AT1G04160	AT1G04160.1	729.00	650.00	502.00	952.00	532.00	916.00
AT1G04170	AT1G04170.1	5880.00	5277.00	4170.00	7826.00	4500.00	5619.00
AT1G04171	AT1G04171.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04180	AT1G04180.1	131.00	111.00	67.00	373.00	189.00	217.00
AT1G04190	AT1G04190.1	2257.00	1825.00	1809.00	3186.00	1539.00	2093.00
AT1G04200	AT1G04200.1	2228.00	1797.00	1644.00	2458.00	1629.00	2188.00
AT1G04210	AT1G04210.1	2683.00	2807.00	2462.00	3590.00	2186.00	3200.00
AT1G04220	AT1G04220.1	1141.00	2036.00	891.00	2528.00	1538.00	2796.00
AT1G04230	AT1G04230.1	689.00	523.00	712.00	681.00	388.00	646.00
AT1G04240	AT1G04240.1	837.00	725.00	557.00	734.00	474.00	596.00
AT1G04250	AT1G04250.1	4713.00	5442.00	5349.00	8161.00	5050.00	8071.00
AT1G04260	AT1G04260.1	590.00	611.00	667.00	560.00	399.00	510.00
AT1G04270	AT1G04270.1,AT1G04270.2	21913.00	17205.00	19039.00	29477.00	13613.00	19007.00
AT1G04280	AT1G04280.1	7423.00	7822.00	7163.00	6825.00	5019.00	7324.00
AT1G04290	AT1G04290.1	802.97	816.18	1041.94	1011.66	665.23	979.61
AT1G04295	AT1G04295.1	5.03	33.82	18.06	24.34	9.77	16.39
AT1G04300	AT1G04300.1,AT1G04300.2,AT1G04300.3,AT1G04300.4	5723.00	5012.00	5053.00	3855.00	2854.00	3731.00
AT1G04310	AT1G04310.1	242.00	292.00	335.00	157.00	168.00	202.00
AT1G04320	AT1G04320.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04330	AT1G04330.1	37.00	78.00	6.00	56.00	25.00	37.00
AT1G04340	AT1G04340.1	1286.00	1261.00	1417.00	2368.00	1275.00	1682.00
AT1G04350	AT1G04350.1	160.00	161.00	261.00	297.00	93.00	199.00
AT1G04360	AT1G04360.1	576.00	678.00	406.00	1021.00	599.00	1115.00
AT1G04370	AT1G04370.1	0.00	0.00	0.00	9.00	0.00	0.00
AT1G04380	AT1G04380.1	62.00	44.00	23.00	9.00	2.00	55.00
AT1G04390	AT1G04390.1	570.00	360.00	451.00	426.00	318.00	342.00
AT1G04400	AT1G04400.1,AT1G04400.2	8243.00	7154.00	8525.00	5335.00	5019.00	5433.00
AT1G04410	AT1G04410.1	79837.00	55906.00	69100.00	66552.00	46682.00	61043.00
AT1G04420	AT1G04420.1	359.00	526.00	309.00	333.00	354.00	343.00
AT1G04425	AT1G04425.1	3.00	14.00	3.00	15.00	1.00	19.00
AT1G04430	AT1G04430.1,AT1G04430.2	5042.00	4718.00	3975.00	6436.00	3339.00	4339.00
AT1G04440	AT1G04440.1	7493.00	7237.00	7464.00	4320.00	4072.00	5717.00
AT1G04445	AT1G04445.1	30.00	144.00	92.00	15.00	15.00	19.00
AT1G04450	AT1G04450.1	0.00	0.00	0.00	0.00	0.00	23.00
AT1G04457	AT1G04457.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04470	AT1G04470.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04480	AT1G04480.1	7195.00	6964.00	7441.00	11676.00	5350.00	7578.00
AT1G04490	AT1G04490.1,AT1G04490.2	134.00	46.00	106.00	166.00	65.00	127.00
AT1G04500	AT1G04500.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04501	AT1G04501.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04510	AT1G04510.1,AT1G04510.2	3090.00	2424.00	2810.00	3582.00	1820.00	2539.00
AT1G04520	AT1G04520.1	884.00	901.00	831.00	1943.00	1046.00	1450.00
AT1G04530	AT1G04530.1	1719.00	1729.00	1872.00	1557.00	1088.00	1492.00
AT1G04540	AT1G04540.1	212.00	313.00	135.00	243.00	120.00	244.00
AT1G04550	AT1G04550.1,AT1G04550.2	1227.00	1528.00	880.00	1716.00	1044.00	1657.00
AT1G04555	AT1G04555.1	361.00	212.00	373.00	292.00	214.00	212.00
AT1G04560	AT1G04560.1	0.00	3.00	15.00	0.00	0.00	0.00
AT1G04570	AT1G04570.1	114.00	79.00	32.00	191.00	112.00	145.00
AT1G04580	AT1G04580.1	106.00	54.00	119.00	202.00	144.00	168.00
AT1G04590	AT1G04590.1,AT1G04590.2	522.00	289.00	380.00	531.00	362.00	605.00
AT1G04600	AT1G04600.1	51.00	50.00	76.00	91.00	46.00	52.00
AT1G04610	AT1G04610.1	316.00	251.00	528.00	244.00	88.00	207.00
AT1G04620	AT1G04620.1	170.00	121.00	202.00	88.00	162.00	218.00
AT1G04625	AT1G04625.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04630	AT1G04630.1	1547.00	1070.00	1393.00	1650.00	767.00	1380.00
AT1G04635	AT1G04635.1	342.00	211.00	264.00	683.00	347.00	713.00
AT1G04640	AT1G04640.1,AT1G04640.2	673.00	630.00	766.00	580.00	460.00	441.00
AT1G04645	AT1G04645.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04650	AT1G04650.1	337.00	195.00	105.00	208.00	178.00	128.00
AT1G04660	AT1G04660.1	0.00	0.00	0.00	12.00	4.00	0.00
AT1G04670	AT1G04670.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04680	AT1G04680.1	3141.00	3974.00	2904.00	8830.00	4082.00	5211.00
AT1G04684	AT1G04684.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04690	AT1G04690.1	3377.00	2519.00	2963.00	4473.00	2307.00	2839.00
AT1G04700	AT1G04700.1	681.00	307.00	378.00	344.00	288.00	310.00
AT1G04710	AT1G04710.1	548.00	595.00	516.00	731.00	330.00	634.00
AT1G04720	AT1G04720.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04730	AT1G04730.1	674.00	347.00	335.00	712.00	270.00	505.00
AT1G04750	AT1G04750.1,AT1G04750.2	7112.00	6236.00	7323.00	7655.00	5307.00	7632.00
AT1G04760	AT1G04760.1	27.00	14.00	5.00	131.00	71.00	139.00
AT1G04770	AT1G04770.1	1469.00	1561.00	1079.00	1783.00	1313.00	1772.00
AT1G04778	AT1G04778.1	45.00	5.00	51.00	86.00	18.00	32.00
AT1G04780	AT1G04780.1	3852.00	3492.00	3141.00	3205.00	2503.00	3056.00
AT1G04790	AT1G04790.1	1406.00	1062.00	1228.00	981.00	748.00	1153.00
AT1G04800	AT1G04800.1	43.00	11.00	5.00	14.00	0.00	9.00
AT1G04810	AT1G04810.1	6401.00	5182.00	5218.00	4306.00	3205.00	4049.00
AT1G04820	AT1G04820.1	18516.79	15146.53	15624.15	27876.25	14508.88	21192.33
AT1G04830	AT1G04830.1,AT1G04830.2	1142.00	933.00	1173.00	1038.00	706.00	739.00
AT1G04840	AT1G04840.1	64.00	47.00	47.00	75.00	43.00	59.00
AT1G04850	AT1G04850.1	11187.00	9004.00	9926.00	9998.00	6776.00	9067.00
AT1G04860	AT1G04860.1	2239.00	2323.00	1860.00	2114.00	1461.00	1775.00
AT1G04870	AT1G04870.1,AT1G04870.2	2958.00	2590.00	2978.00	3399.00	2090.00	2550.00
AT1G04880	AT1G04880.1	23.00	24.00	66.00	12.00	9.00	13.00
AT1G04890	AT1G04890.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04900	AT1G04900.1	808.00	756.00	563.00	1105.00	584.00	722.00
AT1G04910	AT1G04910.1	2342.00	2193.00	2325.00	2681.00	1566.00	2159.00
AT1G04920	AT1G04920.1	0.00	0.00	10.00	0.00	14.00	25.00
AT1G04930	AT1G04930.1,AT1G04930.2	157.00	81.00	108.00	234.00	118.00	226.00
AT1G04940	AT1G04940.1	1007.00	867.87	1081.00	961.00	731.00	1023.00
AT1G04945	AT1G04945.1,AT1G04945.2,AT1G04945.3	465.00	418.13	252.00	666.00	346.00	456.00
AT1G04950	AT1G04950.1,AT1G04950.2,AT1G04950.3	1445.00	1347.00	1296.00	1441.00	815.00	1211.00
AT1G04960	AT1G04960.1,AT1G04960.2	1334.00	1342.00	1175.00	1192.00	1148.00	1258.00
AT1G04970	AT1G04970.1,AT1G04970.2	2247.00	1933.00	2265.00	2193.00	1397.00	2007.00
AT1G04980	AT1G04980.1	1322.00	936.00	935.00	2170.00	1251.00	1613.00
AT1G04985	AT1G04985.1	1080.00	1005.00	1276.00	1114.00	688.00	1018.00
AT1G04990	AT1G04990.1,AT1G04990.2	591.00	416.00	617.00	934.00	747.00	833.00
AT1G05000	AT1G05000.1,AT1G05000.2	543.00	1458.00	559.00	2862.00	1280.00	2732.00
AT1G05010	AT1G05010.1	1932.00	2175.00	2142.00	2262.00	1600.00	2259.00
AT1G05020	AT1G05020.1	52.00	4.00	62.00	27.00	7.00	43.00
AT1G05030	AT1G05030.1	121.00	221.00	116.00	330.00	268.00	344.00
AT1G05040	AT1G05040.1,AT1G05040.2	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05055	AT1G05055.1	616.00	768.00	576.00	978.00	386.00	669.00
AT1G05060	AT1G05060.1	1130.00	1259.00	1051.00	1182.00	755.00	1322.00
AT1G05061	AT1G05061.1	9.00	0.00	36.00	30.00	0.00	18.00
AT1G05065	AT1G05065.1	0.00	0.00	0.00	0.00	3.00	2.00
AT1G05070	AT1G05070.1	596.00	644.00	593.00	793.00	681.00	749.00
AT1G05080	AT1G05080.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05085	AT1G05085.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05090	AT1G05090.1	378.13	230.77	122.09	284.75	141.03	164.18
AT1G05100	AT1G05100.1	46.00	191.00	22.00	154.00	95.00	68.00
AT1G05120	AT1G05120.1	2826.00	2195.00	2224.00	2130.00	1420.00	2028.00
AT1G05135	AT1G05135.1	38.00	14.00	5.00	34.00	2.00	15.00
AT1G05136	AT1G05136.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05140	AT1G05140.1	716.00	1069.00	525.00	547.00	376.00	435.00
AT1G05150	AT1G05150.1	2554.00	2134.00	1993.00	1992.00	1453.00	1535.00
AT1G05160	AT1G05160.1	587.00	303.00	382.00	316.00	301.00	308.00
AT1G05170	AT1G05170.1,AT1G05170.2	863.00	524.00	656.00	817.00	579.00	739.00
AT1G05180	AT1G05180.1,AT1G05180.2,AT1G05180.3	2764.00	2475.00	2395.00	2776.00	2041.00	2264.00
AT1G05190	AT1G05190.1	1167.00	1484.00	876.00	1210.00	1136.00	1070.00
AT1G05200	AT1G05200.1,AT1G05200.2	165.00	111.00	146.00	334.00	234.00	149.00
AT1G05205	AT1G05205.1	1382.00	733.00	1116.00	1901.00	1227.00	1662.00
AT1G05210	AT1G05210.1	502.00	312.00	396.00	658.00	381.00	463.00
AT1G05220	AT1G05220.1,AT1G05220.2	217.00	223.00	399.14	245.00	110.00	119.00
AT1G05230	AT1G05230.1,AT1G05230.2,AT1G05230.3,AT1G05230.4	173.00	71.00	87.86	29.00	35.00	59.00
AT1G05240	AT1G05240.1	6803.40	5844.63	7142.05	7444.05	6608.17	11130.54
AT1G05250	AT1G05250.1	1250.60	676.37	1359.95	1183.95	948.83	981.46
AT1G05260	AT1G05260.1	10649.00	5308.00	8150.00	11105.00	7378.00	10876.00
AT1G05270	AT1G05270.1	2986.00	2283.00	2464.00	2118.00	1663.00	2155.00
AT1G05280	AT1G05280.1	68.00	75.00	65.00	86.00	46.00	99.00
AT1G05290	AT1G05290.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05291	AT1G05291.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05300	AT1G05300.1,AT1G05300.2	371.00	215.00	354.00	120.00	384.00	233.00
AT1G05310	AT1G05310.1	223.00	298.00	171.00	218.00	179.00	250.00
AT1G05320	AT1G05320.1,AT1G05320.2,AT1G05320.3	4522.00	4325.00	3842.00	3682.00	3131.00	4072.00
AT1G05330	AT1G05330.1	7.00	23.00	0.00	0.00	0.00	0.00
AT1G05340	AT1G05340.1	355.00	317.00	248.00	164.00	81.00	144.00
AT1G05350	AT1G05350.1	1536.00	1221.00	1111.00	1560.00	1114.00	1335.00
AT1G05360	AT1G05360.1	1117.00	994.00	726.00	1194.00	584.00	730.00
AT1G05370	AT1G05370.1	72.00	132.00	59.00	210.00	148.00	245.00
AT1G05380	AT1G05380.1,AT1G05380.2	2946.00	2379.00	2267.00	2485.00	1664.00	2082.00
AT1G05385	AT1G05385.1	212.00	286.00	200.00	87.00	112.00	149.00
AT1G05390	AT1G05390.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05400	AT1G05400.1,AT1G05400.2	100.00	56.00	81.00	68.00	47.00	56.00
AT1G05410	AT1G05410.1,AT1G05410.2	1205.00	1357.00	1088.00	1016.00	642.00	985.00
AT1G05420	AT1G05420.1	44.00	22.00	54.00	53.00	37.00	72.00
AT1G05430	AT1G05430.1	905.00	1136.00	999.00	1316.00	1012.00	1102.00
AT1G05440	AT1G05440.1	243.00	113.00	105.00	290.00	112.00	201.00
AT1G05450	AT1G05450.1,AT1G05450.2	51.00	17.00	25.00	81.00	39.00	30.00
AT1G05460	AT1G05460.1	624.00	756.00	563.00	750.00	647.00	661.00
AT1G05470	AT1G05470.1	1527.00	1030.00	1084.00	1244.00	634.00	1108.00
AT1G05490	AT1G05490.1	25.00	142.00	72.00	102.00	63.00	69.00
AT1G05500	AT1G05500.1	3725.00	3035.00	2948.00	4348.00	2929.00	3978.00
AT1G05510	AT1G05510.1	0.00	0.00	0.00	0.00	0.00	1.00
AT1G05520	AT1G05520.1	2991.00	2419.00	2447.00	3840.00	2196.00	2917.00
AT1G05530	AT1G05530.1	267.00	225.00	181.00	312.00	146.00	66.00
AT1G05540	AT1G05540.1	10.00	0.00	5.00	0.00	0.00	7.00
AT1G05550	AT1G05550.1,AT1G05550.2,AT1G05550.3	0.00	0.00	0.00	0.00	2.00	9.00
AT1G05560	AT1G05560.1	683.92	1196.00	863.00	881.14	521.00	610.00
AT1G05562	AT1G05562.1	22.08	0.00	156.00	19.86	0.00	0.00
AT1G05570	AT1G05570.1,AT1G05570.2	17701.00	12330.00	16853.00	8584.00	9518.00	9971.00
AT1G05575	AT1G05575.1	612.00	265.00	491.00	133.00	194.00	127.00
AT1G05577	AT1G05577.1	139.00	135.00	79.00	122.00	40.00	35.00
AT1G05580	AT1G05580.1,AT1G05580.2	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05590	AT1G05590.1	495.00	562.00	368.00	480.00	328.00	341.00
AT1G05600	AT1G05600.1,AT1G05600.2	430.00	336.00	283.00	277.00	229.00	248.00
AT1G05610	AT1G05610.1	13.00	6.00	12.00	38.00	30.00	5.00
AT1G05615	AT1G05615.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05620	AT1G05620.1,AT1G05620.2	2466.00	2430.00	2140.00	2718.00	1477.00	2117.00
AT1G05630	AT1G05630.1,AT1G05630.2	640.00	426.00	420.00	601.00	533.00	782.00
AT1G05640	AT1G05640.1	215.00	111.00	112.00	162.00	91.00	148.00
AT1G05650	AT1G05650.1	1483.00	1359.00	1783.00	1475.00	819.00	1753.00
AT1G05660	AT1G05660.1	988.00	453.00	757.00	963.00	545.00	677.00
AT1G05670	AT1G05670.1,AT1G05670.2	349.00	127.00	186.00	301.00	198.00	343.00
AT1G05675	AT1G05675.1	9.00	38.00	66.00	0.00	0.00	7.00
AT1G05680	AT1G05680.1	1087.00	1316.00	815.00	818.00	287.00	429.00
AT1G05690	AT1G05690.1	125.00	282.00	64.00	133.00	85.00	88.00
AT1G05700	AT1G05700.1	503.00	407.00	642.00	1770.00	806.00	1450.00
AT1G05710	AT1G05710.1,AT1G05710.2,AT1G05710.3,AT1G05710.4,AT1G05710.5	373.00	285.00	245.00	855.00	560.00	789.00
AT1G05720	AT1G05720.1	1868.45	1604.43	1580.77	2000.99	1341.77	1744.85
AT1G05730	AT1G05730.1	181.55	90.57	146.23	399.01	285.23	356.15
AT1G05740	AT1G05740.1	0.00	0.00	0.00	16.00	0.00	0.00
AT1G05750	AT1G05750.1	230.39	180.16	183.40	131.62	173.13	58.29
AT1G05760	AT1G05760.1	83.61	153.84	129.60	102.38	68.87	59.71
AT1G05770	AT1G05770.1	128.00	129.00	115.00	74.00	128.00	73.00
AT1G05780	AT1G05780.1	180.00	452.00	422.00	297.00	235.00	165.00
AT1G05785	AT1G05785.1,AT1G05785.2	403.00	389.00	448.00	566.00	213.00	512.00
AT1G05790	AT1G05790.1,AT1G05790.2	1562.00	1492.00	1470.00	1217.00	870.00	1186.00
AT1G05800	AT1G05800.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05805	AT1G05805.1	2126.00	1510.00	1524.00	1154.00	903.00	903.00
AT1G05810	AT1G05810.1	1767.00	1366.00	1104.00	1055.00	663.00	909.00
AT1G05820	AT1G05820.1,AT1G05820.2	127.00	90.00	229.00	105.00	101.00	87.00
AT1G05830	AT1G05830.1,AT1G05830.2	2531.00	1790.00	1883.00	1568.00	1339.00	1742.00
AT1G05835	AT1G05835.1	10.00	46.00	62.00	23.00	27.00	7.00
AT1G05840	AT1G05840.1	3601.00	2855.00	3130.00	1444.00	1122.00	1561.00
AT1G05850	AT1G05850.1	19272.00	17565.00	16780.00	19518.00	14649.00	20712.00
AT1G05860	AT1G05860.1	695.00	308.00	489.00	549.00	313.00	479.00
AT1G05870	AT1G05870.1,AT1G05870.2,AT1G05870.3,AT1G05870.4	1538.00	1415.00	1286.00	2230.00	1328.00	1946.00
AT1G05880	AT1G05880.1,AT1G05880.2	39.00	15.00	7.00	30.00	7.00	32.00
AT1G05890	AT1G05890.1,AT1G05890.2	5878.00	5409.00	5372.00	3810.00	3147.00	3869.00
AT1G05894	AT1G05894.1	79.00	60.00	62.00	40.00	16.00	107.00
AT1G05900	AT1G05900.1,AT1G05900.2	702.00	885.00	650.00	576.00	521.00	671.00
AT1G05910	AT1G05910.1	2074.00	1643.00	1700.00	2614.00	1629.00	1975.00
AT1G05920	AT1G05920.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05925	AT1G05925.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05930	AT1G05930.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05940	AT1G05940.1	1674.00	1560.00	1465.00	1411.00	1007.00	1676.00
AT1G05950	AT1G05950.1	360.00	230.00	184.00	457.00	356.00	384.00
AT1G05960	AT1G05960.1,AT1G05960.2	4894.00	4010.00	4077.00	4188.00	3488.00	3989.00
AT1G05970	AT1G05970.1,AT1G05970.2	244.00	171.00	294.00	242.00	196.00	198.00
AT1G05980	AT1G05980.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05990	AT1G05990.1	0.00	30.00	18.00	47.00	41.00	38.00
AT1G06000	AT1G06000.1	1371.00	1930.00	1401.00	4483.00	2396.58	3943.06
AT1G06002	AT1G06002.1	0.00	0.00	0.00	0.00	73.42	22.94
AT1G06010	AT1G06010.1	544.00	275.00	275.00	342.00	259.00	336.00
AT1G06020	AT1G06020.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06030	AT1G06030.1	0.00	3.00	0.00	8.00	0.00	0.00
AT1G06040	AT1G06040.1,AT1G06040.2	8245.00	11215.00	6852.00	8237.00	3990.00	8495.00
AT1G06050	AT1G06050.1	420.00	463.00	488.00	320.00	194.00	328.00
AT1G06060	AT1G06060.1	818.00	1011.00	1048.00	835.00	512.00	572.00
AT1G06070	AT1G06070.1	1057.00	871.00	859.00	1029.00	718.00	1097.00
AT1G06080	AT1G06080.1	166.00	142.00	230.00	608.00	148.00	180.00
AT1G06090	AT1G06090.1	959.81	957.95	1162.93	881.46	456.00	699.60
AT1G06100	AT1G06100.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06110	AT1G06110.1	3206.00	3170.00	3048.00	2408.00	1746.00	2230.00
AT1G06120	AT1G06120.1	834.19	682.05	654.07	309.54	344.00	383.40
AT1G06130	AT1G06130.1,AT1G06130.2	1032.00	1007.00	877.00	976.00	602.00	785.00
AT1G06135	AT1G06135.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06137	AT1G06137.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06140	AT1G06140.1	60.00	18.00	12.00	69.00	39.00	24.00
AT1G06148	AT1G06148.1,AT1G06148.2	0.00	25.00	0.00	10.00	0.00	0.00
AT1G06149	AT1G06149.1	681.26	596.59	470.32	647.17	452.97	423.11
AT1G06150	AT1G06150.1,AT1G06150.2	939.74	939.41	677.68	836.83	896.03	754.89
AT1G06160	AT1G06160.1	536.00	316.00	545.00	219.00	306.00	197.00
AT1G06170	AT1G06170.1,AT1G06170.2	1.00	13.00	40.00	43.00	75.00	52.00
AT1G06180	AT1G06180.1	557.00	663.00	599.00	848.00	616.00	681.00
AT1G06190	AT1G06190.1,AT1G06190.2	1239.00	1153.00	690.00	1378.00	846.00	1119.00
AT1G06200	AT1G06200.1	2406.00	2607.00	2165.00	2586.00	1704.00	2448.00
AT1G06210	AT1G06210.1,AT1G06210.2	1872.00	1650.00	1622.00	2584.00	1483.00	1877.00
AT1G06220	AT1G06220.1,AT1G06220.2	4351.00	3351.96	2751.00	4748.90	2849.85	3385.95
AT1G06225	AT1G06225.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06230	AT1G06230.1,AT1G06230.2,AT1G06230.3	4023.00	3546.00	3309.00	3159.00	2500.00	2931.00
AT1G06240	AT1G06240.1	330.00	232.00	153.00	231.00	228.00	224.00
AT1G06250	AT1G06250.1	32.00	6.00	20.00	20.00	3.00	24.00
AT1G06260	AT1G06260.1	0.00	0.00	11.00	27.53	0.00	3.13
AT1G06265	AT1G06265.1,AT1G06265.2	134.00	78.00	43.00	120.47	25.00	113.87
AT1G06270	AT1G06270.1	173.00	129.00	169.00	271.00	216.00	133.00
AT1G06280	AT1G06280.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06290	AT1G06290.1	6078.77	5095.00	5226.74	5231.57	3594.12	4896.42
AT1G06310	AT1G06310.1	177.00	45.00	76.00	113.00	48.00	35.00
AT1G06320	AT1G06320.1	0.00	12.00	62.00	13.00	4.00	14.00
AT1G06330	AT1G06330.1	0.00	0.00	0.00	12.00	9.00	5.00
AT1G06340	AT1G06340.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06350	AT1G06350.1	79.00	25.00	37.00	200.00	96.00	83.00
AT1G06360	AT1G06360.1	0.00	15.00	0.00	11.00	0.00	0.00
AT1G06370	AT1G06370.1	92.00	74.00	148.00	65.00	45.00	62.00
AT1G06380	AT1G06380.1	302.00	289.00	333.00	498.00	298.00	432.00
AT1G06390	AT1G06390.1,AT1G06390.2	4089.00	3682.00	3206.00	2823.00	2007.00	2721.00
AT1G06400	AT1G06400.1	4486.00	4461.00	4346.00	3419.00	2738.00	3947.00
AT1G06410	AT1G06410.1	9855.00	8565.00	8588.00	6908.00	5580.00	7554.00
AT1G06420	AT1G06420.1,AT1G06420.2	62.00	49.00	82.00	219.00	168.00	147.00
AT1G06430	AT1G06430.1	920.00	2405.00	1075.00	1441.00	1025.00	1601.00
AT1G06440	AT1G06440.1	171.00	92.00	91.00	157.00	105.00	135.00
AT1G06450	AT1G06450.1	206.00	488.00	184.00	237.00	204.00	298.00
AT1G06460	AT1G06460.1	206.00	72.00	109.00	40.00	79.00	90.00
AT1G06470	AT1G06470.1,AT1G06470.2	1044.00	1312.00	1219.00	1702.00	1104.00	1410.00
AT1G06475	AT1G06475.1	155.00	160.00	301.00	340.00	170.00	404.00
AT1G06480	AT1G06480.1	0.00	0.00	0.00	0.00	0.00	0.00
AT1G06490	AT1G06490.1	457.00	493.00	513.00	614.00	514.00	395.00
AT1G06500	AT1G06500.1,AT1G06500.2,AT1G06500.3,AT1G06500.4	263.00	338.00	275.00	331.00	207.00	380.00
AT1G06510	AT1G06510.1	491.00	470.00	469.00	298.00	156.00	346.00
