gene_name	Ensembl_ID	baseMean	log2FoldChange_condition_stage_sham_vs_sbs	lfcSE_condition_stage_sham_vs_sbs	stat_condition_stage_sham_vs_sbs	pvalue_condition_stage_sham_vs_sbs	padj_condition_stage_sham_vs_sbs	contrast_vector	outcome
NA	nwd1	1.88322397985896	-3.11783975615869	1.04108197525695	-2.9948071624131	0.00274618398286551	0.00948699146667512	1	DE
NA	nwd2	0.379369765397984	0.482867645262876	1.75290861966501	0.275466524521486	0.782957840863573	NA	0	not_DE
NA	nxf1	725.702834530205	0.673872501801313	0.198893863749093	3.38810101578303	0.000703783392037096	0.00290580432848916	1	DE
NA	nxn	20.4757484780378	1.15623131967763	0.282129937240648	4.0982227231398	4.16334578287787e-05	0.000240080458750544	1	DE
NA	nxnl1	0.145133636474617	-0.675548133906084	3.10711861484467	-0.217419486555346	0.827881446323229	NA	0	not_DE
NA	nxnl2	78.2904194123649	-0.323631367972104	0.327720085293422	-0.987523751198657	0.323385945191693	0.460164049589653	0	not_DE
NA	nxpe3	107.480778784366	-0.458540686115648	0.24867585714215	-1.84392924743609	0.0651934520391359	0.133927969762461	0	not_DE
NA	nxph1	1.32532654770602	0.539673631901326	1.00696042706517	0.535943238081587	0.591997780438781	0.710265450155459	0	not_DE
NA	nxph2a	2.10540472901686	0.332345901390333	1.03052460859094	0.322501664317125	0.747072677113677	0.831277083817829	0	not_DE
NA	nxph2b	1.30091380201122	2.30707855954465	1.73328793267698	1.33104172483419	0.183175282116856	0.300397276835752	0	not_DE
NA	nxph4	1.58212274441174	2.43287059637944	1.23815678804607	1.96491318374852	0.049424286566617	0.107204960258717	0	not_DE
NA	nyap2a	7.02970629206157	-0.692578390508693	0.623100764926728	-1.11150303368691	0.266351884963749	0.398642777078719	0	not_DE
NA	nyap2b	3.24722719173059	0.83769252619329	0.766970917037819	1.09220898417975	0.274741254460506	0.407583781218235	0	not_DE
NA	nyx	0.526689905890177	0.920684798462094	1.5298370979136	0.601818847063996	0.547294728171275	NA	0	not_DE
NA	oacyl	0.221211800777742	-1.24233537360335	3.0973289376544	-0.401098946418062	0.688347276514492	NA	0	not_DE
NA	oafa	564.095784721366	-0.947881729880037	0.232325408257655	-4.07997445044328	4.5040651016825e-05	0.000257391475810797	1	DE
NA	oafb	13.40920627556	-0.670267145590689	0.816235427865186	-0.821168896507876	0.411550070562638	0.54846037430998	0	not_DE
NA	oat	515.511928354348	-0.235987137051969	0.438600739833368	-0.538045460528919	0.590545663943504	0.709128728843478	0	not_DE
NA	oatx	0.859661397960327	-3.06603856864271	1.56329237135387	-1.96127008922036	0.0498475245305796	0.107981175690455	0	not_DE
NA	oaz1a	11152.4856963677	-0.0984225431315592	0.229197454212036	-0.429422497164852	0.667615784602512	0.770451761286168	0	not_DE
NA	oaz1b	1926.88430505324	-0.85096280549137	0.0905572107234353	-9.39696351834686	5.61603938951802e-21	2.91058878235418e-19	1	DE
NA	oaz2a	334.613508103729	-0.00588570687818211	0.138363718779559	-0.0425379350171934	0.966069871334899	0.979032477912844	0	not_DE
NA	oaz2b	23.3421024938012	-2.21062816490149	0.524579853338099	-4.21409276554261	2.50784201823543e-05	0.000153059301103095	1	DE
NA	obscna	11.3625426587079	1.56696427611022	0.605041037406817	2.58984792639218	0.00960183385990681	0.0276203239911137	1	DE
NA	obscnb	11.0225566692907	1.12411762547899	0.584293646576542	1.92389157757465	0.0543681751759404	0.115709862855118	0	not_DE
NA	obsl1a	4.48290131973735	-2.09014804864161	1.47017705061255	-1.42169818782761	0.155113886437089	0.264198333696081	0	not_DE
NA	obsl1a_1	5.64089136387546	-4.1385624971347	1.92778339993657	-2.1467984926475	0.0318093274025942	0.074714370697304	0	not_DE
NA	obsl1b	0.675374379204903	-1.5310349879631	1.68240895221083	-0.910025464350502	0.362809080649735	0.50094021597012	0	not_DE
NA	oca2_2	0.0978514159836854	0.304861630122433	3.11653965008542	0.0978205523918418	0.922074787202059	NA	0	not_DE
NA	ociad1	882.386593606266	1.09000994173175	0.173418177774998	6.28544225130764	3.26921675132131e-10	5.14211470352271e-09	1	DE
NA	ociad2	1865.70399153825	1.55012615720018	0.33025040615784	4.69379031273415	2.68188936862285e-06	2.04614860883566e-05	1	DE
NA	oclna	2072.06825865465	0.296035828470848	0.215259691107317	1.3752497132557	0.169054040757818	0.282265670397885	0	not_DE
NA	oclnb	0.94544007564213	-2.63842095537643	1.21602242246318	-2.16971406664693	0.0300285137550989	0.0711794441924279	0	not_DE
NA	ocrl	0.219507505812071	1.12760840057182	2.87913429803151	0.391648420618231	0.69531800573705	NA	0	not_DE
NA	ocstamp	11.1280187866014	-4.6825405584433	1.35235203406138	-3.46251600212461	0.000535150091056837	0.00229166347549715	1	DE
NA	ocstamp_1	42.970764950821	-3.64044559610228	1.04862114209045	-3.47165000778545	0.000517270242685073	0.0022247110628537	1	DE
NA	odam	0.114604466643913	1.23489709395171	3.11116528667528	0.396924296899498	0.691423286527471	NA	0	not_DE
NA	odc1	1655.74843882578	-4.68619816963437	0.733000067487791	-6.39317563188686	1.62475454157989e-10	2.66028051940242e-09	1	DE
NA	odf2a	47.4910838577389	-1.09985756830089	0.261475115952341	-4.20635655632085	2.59520675893606e-05	0.000158002106264741	1	DE
NA	ofd1	108.729215434677	-0.787055317840175	0.188040847873581	-4.18555503626163	2.84470129732183e-05	0.000171145843315122	1	DE
NA	ogdha	3903.62434891717	1.36237155669209	0.155363311807795	8.76893998228827	1.80356140557223e-18	7.33655610841392e-17	1	DE
NA	ogdhb	1111.51985637593	1.82302566509996	0.302654987264797	6.02344498458561	1.70743164910951e-09	2.3749693567316e-08	1	DE
NA	ogdhl	0.909064597735514	-0.66182672728821	1.13626244748531	-0.582459385816114	0.560257290648855	0.683707086760793	0	not_DE
NA	ogfod1	409.757099962517	0.489808616057193	0.178967688824128	2.73685501151288	0.00620296251425613	0.0190935757753531	1	DE
NA	ogfr	86.1457293488171	-0.501298783874046	0.239315785120547	-2.09471675101388	0.0361961792582895	0.0831190163853917	0	not_DE
NA	ogfrl1	273.912814629091	-3.99022622124949	0.87756195102108	-4.54694533714308	5.4430127578219e-06	3.89485138791225e-05	1	DE
NA	ogfrl2	0.103751934680778	-0.176032045905055	3.11653965008542	-0.056483172258126	0.954956900715089	NA	0	not_DE
NA	ogfrl2_1	527.688768449789	-1.70022146567184	0.1227780161463	-13.8479307537099	1.30929697707201e-43	2.47597053534388e-41	1	DE
NA	ogfrl2_2	5.42026768537095	-3.26444589106269	1.75119137133754	-1.86412858382767	NA	NA	0	not_DE
NA	ogg1	66.5933807918319	-0.829301428378901	0.199316786217196	-4.1607204496826	3.17245220499383e-05	0.000187972156121292	1	DE
NA	ogmb	8.63312477878855	-4.24950263700454	0.807304484876865	-5.26381646158289	1.41095310672103e-07	1.39870113296518e-06	1	DE
